,parameter_id,smiles,mw
0,t141a,OC1Cc2cccn2C1,123.153133
1,t141a,IOC1Cc2cccn2C1,249.04965900000008
2,t141a,ICC1Cc2cccn2C1,247.0769030000001
3,t141a,ISC1Cc2cccn2C1,265.11572900000004
4,t141a,PC1Cc2cccn2C1,139.13541220000002
5,t141a,CC1Cc2cccn2C1,121.18037700000001
6,t141a,SC1Cc2cccn2C1,139.219203
7,t141a,S=CC1Cc2cccn2C1,151.229983
8,t141a,O=NC1Cc2cccn2C1,136.151906
9,t141a,FNC1Cc2cccn2C1,140.15882625
10,t141a,NC1Cc2cccn2C1,122.16837
11,t141a,FCC1Cc2cccn2C1,139.17083325000002
12,t141a,FOC1Cc2cccn2C1,141.14358925
13,t141a,Nc1cc2n(c1)CSC2,140.207196
14,t141a,Pc1cc2n(c1)CSC2,157.17423820000002
15,t141a,Cc1cc2n(c1)CSC2,139.21920300000002
16,t141a,Nc1cnn2c1NCCC2,138.17103
17,t141a,Sc1cnn2c1NCCC2,155.221863
18,t141a,Oc1cnn2c1NCCC2,139.15579300000002
19,t141a,Cc1cnn2c1NCCC2,137.183037
20,t141a,IOc1cnn2c1NCCC2,265.05231900000007
21,t141a,ICc1cnn2c1NCCC2,263.07956300000006
22,t141a,FOc1cnn2c1NCCC2,157.14624925
23,t141a,ISc1cnn2c1NCCC2,281.11838900000004
24,t141a,Pc1cnn2c1NCCC2,155.13807220000004
25,t141a,Sc1ccn2nccc2n1,151.190075
26,t141a,Nc1ccn2nccc2n1,134.139242
27,t141a,FNc1ccn2nccc2n1,152.12969825
28,t141a,FCc1ccn2nccc2n1,151.14170525
29,t141a,Oc1ccn2nccc2n1,135.12400499999998
30,t141a,Cc1ccn2nccc2n1,133.151249
31,t141a,Pc1ccn2nccc2n1,151.1062842
32,t141a,ISc1cc2cccnn2c1,276.09860800000007
33,t141a,Nc1cc2cccnn2c1,133.15124899999998
34,t141a,FNc1cc2cccnn2c1,151.14170525
35,t141a,Cc1cc2cccnn2c1,132.163256
36,t141a,Oc1cc2cccnn2c1,134.136012
37,t141a,FOc1cc2cccnn2c1,152.12646825
38,t141a,Pc1cc2cccnn2c1,150.11829120000002
39,t141a,Sc1cc2cccnn2c1,150.202082
40,t141a,IOc1ccc2nncn2n1,262.008524
41,t141a,Sc1ccc2nncn2n1,152.178068
42,t141a,Oc1ccc2nncn2n1,136.111998
43,t141a,Nc1ccc2nncn2n1,135.12723499999998
44,t141a,Cc1ccc2nncn2n1,134.139242
45,t141a,Pc1ccc2nncn2n1,152.0942772
46,t141a,Cc1nnc2n1CCCN2,138.17103
47,t141a,IOc1nnc2n1CCCN2,266.04031200000003
48,t141a,Sc1nnc2n1CCCN2,156.209856
49,t141a,Oc1nnc2n1CCCN2,140.143786
50,t141a,ISc1nnc2n1CCCN2,282.106382
51,t141a,Pc1nnc2n1CCCN2,156.1260652
52,t141a,Nc1nnc2n1CCCN2,139.159023
53,t141a,PN1CCn2ncnc2C1,156.12606520000003
54,t141a,SN1CCn2ncnc2C1,156.20985600000003
55,t141a,ISN1CCn2ncnc2C1,282.10638200000005
56,t141a,ON1CCn2ncnc2C1,140.143786
57,t141a,CN1CCn2ncnc2C1,138.17103
58,t141a,NN1CCn2ncnc2C1,139.15902300000002
59,t141a,NN1CCn2nccc2C1,138.17103
60,t141a,SN1CCn2nccc2C1,155.221863
61,t141a,CN1CCn2nccc2C1,137.18303699999998
62,t141a,ON1CCn2nccc2C1,139.15579300000002
63,t141a,ICN1CCn2nccc2C1,263.07956300000006
64,t141a,PN1CCn2nccc2C1,155.1380722
65,t141a,FON1CCn2nccc2C1,157.14624925
66,t141a,FCN1CCn2nccc2C1,155.17349325000004
67,t141a,Cc1ccc2ccnn2c1,132.163256
68,t141a,Pc1ccc2ccnn2c1,150.11829120000002
69,t141a,ICc1ccc2ccnn2c1,258.0597820000001
70,t141a,Oc1ccc2ccnn2c1,134.136012
71,t141a,Sc1ccc2ccnn2c1,150.202082
72,t141a,Nc1ccc2ccnn2c1,133.15124899999998
73,t141a,OC1Cn2nccc2CN1,139.155793
74,t141a,CC1Cn2nccc2CN1,137.183037
75,t141a,FNC1Cn2nccc2CN1,156.16148625
76,t141a,SC1Cn2nccc2CN1,155.221863
77,t141a,NC1Cn2nccc2CN1,138.17103
78,t141a,PC1Cn2nccc2CN1,155.1380722
79,t141a,FNc1cn2ccccc2n1,151.14170525
80,t141a,FCc1cn2ccccc2n1,150.15371225
81,t141a,Oc1cn2ccccc2n1,134.136012
82,t141a,Cc1cn2ccccc2n1,132.163256
83,t141a,Sc1cn2ccccc2n1,150.202082
84,t141a,Nc1cn2ccccc2n1,133.15124899999998
85,t141a,Pc1cn2ccccc2n1,150.11829120000002
86,t141a,Pc1cc2ccncn2n1,151.1062842
87,t141a,Nc1cc2ccncn2n1,134.139242
88,t141a,Sc1cc2ccncn2n1,151.19007499999998
89,t141a,Oc1cc2ccncn2n1,135.12400499999998
90,t141a,Cc1cc2ccncn2n1,133.151249
91,t141a,FCc1cc2ccncn2n1,151.14170525
92,t141a,ICc1cc2ccncn2n1,259.04777500000006
93,t141a,Oc1ccn2cncc2c1,134.136012
94,t141a,Pc1ccn2cncc2c1,150.11829120000002
95,t141a,Cc1ccn2cncc2c1,132.163256
96,t141a,FNc1ccn2cncc2c1,151.14170525
97,t141a,Sc1ccn2cncc2c1,150.20208200000002
98,t141a,Nc1ccn2cncc2c1,133.15124899999998
99,t141a,Cc1cn2ncnc2cn1,134.139242
100,t141a,Oc1cn2ncnc2cn1,136.111998
101,t141a,Sc1cn2ncnc2cn1,152.178068
102,t141a,ICc1cn2ncnc2cn1,260.0357680000001
103,t141a,ISc1cn2ncnc2cn1,278.074594
104,t141a,Pc1cn2ncnc2cn1,152.09427720000002
105,t141a,Nc1cn2ncnc2cn1,135.12723499999998
106,t141a,Pc1cc2cnncn2n1,152.0942772
107,t141a,Cc1cc2cnncn2n1,134.139242
108,t141a,Nc1cc2cnncn2n1,135.12723499999998
109,t141a,Sc1cc2cnncn2n1,152.178068
110,t141a,Oc1cc2cnncn2n1,136.111998
111,t141a,Nc1cn2cnncc2n1,135.12723499999998
112,t141a,Sc1cn2cnncc2n1,152.178068
113,t141a,Cc1cn2cnncc2n1,134.139242
114,t141a,IOc1cn2cnncc2n1,262.008524
115,t141a,Oc1cn2cnncc2n1,136.111998
116,t141a,Pc1cn2cnncc2n1,152.09427720000002
117,t141a,Sc1cc2ncnn2cn1,152.178068
118,t141a,Pc1cc2ncnn2cn1,152.09427720000002
119,t141a,FNc1cc2ncnn2cn1,153.11769125
120,t141a,Oc1cc2ncnn2cn1,136.111998
121,t141a,Cc1cc2ncnn2cn1,134.139242
122,t141a,Nc1cc2ncnn2cn1,135.12723499999998
123,t141a,Nc1cnc2n1CCC2,123.156363
124,t141a,O=Cc1cnc2n1CCC2,136.151906
125,t141a,Sc1cnc2n1CCC2,140.207196
126,t141a,Pc1cnc2n1CCC2,140.1234052
127,t141a,Oc1cnc2n1CCC2,124.141126
128,t141a,FNc1cnc2n1CCC2,141.14681925
129,t141a,Cc1cnc2n1CCC2,122.16837000000001
130,t141a,FOc1cnc2n1CCC2,142.13158225
131,t141a,ISc1cnc2n1CCC2,266.10372200000006
132,t141a,IOc1cnc2n1CCC2,250.03765200000007
133,t141a,ICc1cnc2n1CCC2,248.0648960000001
134,t141a,N=Ic1cnc2n1CCC2,249.05288900000008
135,t141a,FCc1cnc2n1CCC2,140.15882625
136,t141a,Oc1cc2nnccn2n1,136.111998
137,t141a,Pc1cc2nnccn2n1,152.0942772
138,t141a,Sc1cc2nnccn2n1,152.178068
139,t141a,Cc1cc2nnccn2n1,134.139242
140,t141a,Nc1cc2nnccn2n1,135.12723499999998
141,t141a,NN1CCn2cnnc2C1,139.15902300000002
142,t141a,FNN1CCn2cnnc2C1,157.14947925
143,t141a,SN1CCn2cnnc2C1,156.20985600000003
144,t141a,PN1CCn2cnnc2C1,156.12606520000003
145,t141a,CN1CCn2cnnc2C1,138.17103
146,t141a,ON1CCn2cnnc2C1,140.143786
147,t141a,FNc1cn2ccnc2s1,157.16975125
148,t141a,O=Ic1cn2ccnc2s1,266.06058400000006
149,t141a,ClCc1cn2ccnc2s1,172.636555
150,t141a,O=Cc1cn2ccnc2s1,152.174838
151,t141a,N=Ic1cn2ccnc2s1,265.0758210000001
152,t141a,Sc1cn2ccnc2s1,156.23012799999998
153,t141a,Nc1cn2ccnc2s1,139.179295
154,t141a,ISc1cn2ccnc2s1,282.12665400000003
155,t141a,Oc1cn2ccnc2s1,140.164058
156,t141a,BrCc1cn2ccnc2s1,217.08745500000003
157,t141a,Cc1cn2ccnc2s1,138.191302
158,t141a,ClSc1cn2ccnc2s1,190.67538100000002
159,t141a,Pc1cn2ccnc2s1,156.1463372
160,t141a,ICc1cn2ccnc2s1,264.08782800000006
161,t141a,C=Cc1cn2ccnc2s1,150.20208200000002
162,t141a,IOc1cn2ccnc2s1,266.06058400000006
163,t141a,FOc1cn2ccnc2s1,158.15451424999998
164,t141a,FCc1cn2ccnc2s1,156.18175825
165,t141a,Oc1cnn2cnccc12,135.124005
166,t141a,Nc1cnn2cnccc12,134.139242
167,t141a,ICc1cnn2cnccc12,259.04777500000006
168,t141a,Cc1cnn2cnccc12,133.151249
169,t141a,Sc1cnn2cnccc12,151.190075
170,t141a,Pc1cnn2cnccc12,151.10628420000003
171,t141a,Oc1cnc2n1CCCC2,138.1678
172,t141a,Sc1cnc2n1CCCC2,154.23387000000002
173,t141a,Nc1cnc2n1CCCC2,137.18303699999998
174,t141a,Cc1cnc2n1CCCC2,136.195044
175,t141a,Pc1cnc2n1CCCC2,154.15007920000002
176,t141a,Cc1cn2ccncc2n1,133.151249
