,parameter_id,smiles,mw
0,t128,C1=NONC1C1CCCN1,141.171687
1,t128,C1=NONC1C1CCOC1,142.15645
2,t128,O=c1ncon1C1CNC1,141.12854900000002
3,t128,C1NCC1C1CNOC1,128.172914
4,t128,C1NON=C1C1CNC1,127.145013
5,t128,C1=NONC1C1CNC1,127.145013
6,t128,C1=NCON1C1CNC1,127.145013
7,t128,C1=NCON1N1CCCC1,141.17168700000002
8,t128,C1=NCON1C1OCCO1,144.129206
9,t128,N=[NH+]N1CCCO1,102.11550600000001
10,t128,O=CC#CNN1CCCO1,140.140556
11,t128,FC1CC1=CN1CCCO1,143.15948325
12,t128,ICC#CON1CCCO1,253.03830900000005
13,t128,OC#CCN1CCCO1,127.141783
14,t128,S=CN1CCCO1,117.170399
15,t128,c1nocc1N1CCCO1,140.140556
16,t128,c1onnc1N1CCCO1,141.128549
17,t128,IC=NN1CCCO1,226.01609200000004
18,t128,CC#CC=CN1CCCO1,137.179807
19,t128,[IH]=NN1CCCO1,214.00531200000003
20,t128,NN1CCCO1,88.10878600000001
21,t128,FC1CC1N1CCCO1,131.14870325
22,t128,C1=NNC1N1CCCO1,127.145013
23,t128,OC#CC=CN1CCCO1,139.152563
24,t128,FC1(N2CCCO2)CC1,131.14870325
25,t128,P=CN1CCCO1,117.08660820000001
26,t128,ON1CCCO1,89.09354900000001
27,t128,N#CC#CCN1CCCO1,136.151906
28,t128,[SH3]N1CCCO1,107.17551300000001
29,t128,c1nnnn1N1CCCO1,141.131779
30,t128,[IH+]N1CCCO1,199.99859200000003
31,t128,C#CSN1CCCO1,129.181179
32,t128,c1nonc1N1CCCO1,141.128549
33,t128,O=CC#CCN1CCCO1,139.152563
34,t128,BrC#CCN1CCCO1,190.038506
35,t128,O=C=NN1CCCO1,114.103102
36,t128,O=[PH2]N1CCCO1,121.07525820000001
37,t128,NC#CCN1CCCO1,126.15702
38,t128,CC#CON1CCCO1,127.14178300000002
39,t128,FC1CCN1N1CCCO1,146.16337025
40,t128,FC=CN1CCCO1,117.12202925000001
41,t128,[CH2-]N1CCCO1,86.112846
42,t128,C1CON(C2OO2)C1,117.10375900000001
43,t128,[O-]C=CN1CCCO1,114.123056
44,t128,[SH2]=CN1CCCO1,119.186293
45,t128,N=[PH2]N1CCCO1,120.0904952
46,t128,[H]C=CN1CCCO1,99.13157300000002
47,t128,C1=NCON1N1CCCO1,143.144443
48,t128,FC1OCC1N1CCCO1,147.14813325
49,t128,CN1CCCO1,87.120793
50,t128,[PH3+]N1CCCO1,106.0837752
51,t128,N#CCN1CCCO1,112.130346
52,t128,BrC(Br)N1CCCO1,244.91309900000005
53,t128,IC#CC=CN1CCCO1,249.04965900000008
54,t128,FC(Br)N1CCCO1,184.00740225000004
55,t128,FCN1CCCO1,105.11124925000001
56,t128,FC=PN1CCCO1,135.07706445
57,t128,N=C(Cl)N1CCCO1,134.564819
58,t128,SC#CSN1CCCO1,161.246679
59,t128,BrCC#CCN1CCCO1,204.06518000000003
60,t128,FC=NN1CCCO1,118.11002225000001
61,t128,ClP(Cl)N1CCCO1,173.9663342
62,t128,C1=NN1N1CCCO1,113.118339
63,t128,ClON1CCCO1,123.538802
64,t128,N=S=NN1CCCO1,133.173059
65,t128,ClC1CC1N1CCCO1,147.6035
66,t128,O=C(F)N1CCCO1,119.09478525
67,t128,C#CNN1CCCO1,112.13034600000002
68,t128,PN1CCCO1,105.0758282
69,t128,C1CON(C2CC2)C1,113.158247
70,t128,[NH-]N1CCCO1,87.10083900000001
71,t128,IN(I)N1CCCO1,339.901838
72,t128,BrC1CC1N1CCCO1,192.05440000000002
73,t128,N=[SH]N1CCCO1,120.17428600000001
74,t128,[H]N=CN1CCCO1,100.119566
75,t128,Fc1cnoc1N1CCCO1,158.13101225
76,t128,[SH+]=CN1CCCO1,118.178346
77,t128,C1CON(C2NN2)C1,115.13423300000001
78,t128,C1CON(n2oo2)C1,118.09175200000001
79,t128,N#CN=NN1CCCO1,126.117112
80,t128,IC#CCN1CCCO1,237.03887900000007
81,t128,N#[N+]CN1CCCO1,114.12628600000001
82,t128,FON1CCCO1,107.08400525
83,t128,ClN(Cl)N1CCCO1,156.999292
84,t128,[PH3]=CN1CCCO1,119.10250220000002
85,t128,BrC=CN1CCCO1,178.02772600000003
86,t128,P=[PH2]N1CCCO1,137.0575374
87,t128,C=NN1CCCO1,100.119566
88,t128,C=[SH]N1CCCO1,119.186293
89,t128,[H]C=NN1CCCO1,100.119566
90,t128,C#CON1CCCO1,113.115109
91,t128,C1CON(N2CO2)C1,116.11899600000001
92,t128,O=C(I)N1CCCO1,227.00085500000003
93,t128,N=C=CN1CCCO1,112.130346
94,t128,C=C(F)N1CCCO1,117.12202925000001
95,t128,O=S=CN1CCCO1,133.169829
96,t128,C1#CC1N1CCCO1,109.12645900000001
97,t128,CC#CSN1CCCO1,143.207853
98,t128,C=CC#CCN1CCCO1,137.179807
99,t128,BrC=C=CN1CCCO1,190.038506
100,t128,N=IN1CCCO1,214.00531200000003
101,t128,[H]N=NN1CCCO1,101.10755900000001
102,t128,ClC(Cl)N1CCCO1,156.011299
103,t128,C=C=NN1CCCO1,112.13034600000002
104,t128,C1CON(C2CN2)C1,114.14624
105,t128,N=CN1CCCO1,100.119566
106,t128,ClC=CN1CCCO1,133.576826
107,t128,c1nscc1N1CCCO1,156.206626
108,t128,IC(I)N1CCCO1,338.91384500000004
109,t128,C#CN=CN1CCCO1,124.14112600000001
110,t128,S=C=NN1CCCO1,130.169172
111,t128,O=C(Cl)N1CCCO1,135.549582
112,t128,[S-]C=CN1CCCO1,130.189126
113,t128,ClC#CON1CCCO1,147.560362
114,t128,C=C(Br)N1CCCO1,178.02772600000003
115,t128,O=C1CN1N1CCCO1,128.129776
116,t128,ClC(Br)N1CCCO1,200.46219900000003
117,t128,C1CON(N2CC2)C1,114.14624
118,t128,S=CC#CCN1CCCO1,155.21863299999998
119,t128,C=[S+]N1CCCO1,118.178346
120,t128,BrON1CCCO1,167.98970200000002
121,t128,Br[PH3]N1CCCO1,185.98787520000002
122,t128,S=[PH2]N1CCCO1,137.1413282
123,t128,N#CN=CN1CCCO1,125.129119
124,t128,[PH3]=NN1CCCO1,120.0904952
125,t128,FC(I)N1CCCO1,231.00777525000004
126,t128,ClN=CN1CCCO1,134.564819
127,t128,Fc1ccoc1N1CCCO1,157.14301925
128,t128,O=C1CC1N1CCCO1,127.141783
129,t128,c1nnsc1N1CCCO1,157.194619
130,t128,[S-]C=NN1CCCO1,131.177119
131,t128,Cl[N-]N1CCCO1,121.54609200000002
132,t128,FCC#CCN1CCCO1,143.15948325
133,t128,N#CC(F)N1CCCO1,130.12080225
134,t128,N#CNN1CCCO1,113.118339
135,t128,ION1CCCO1,214.99007500000002
136,t128,C#CCN1CCCO1,111.14235300000001
137,t128,IC=CN1CCCO1,225.02809900000005
138,t128,[OH2+]N1CCCO1,90.10149600000001
139,t128,[N-]=NN1CCCO1,100.09961200000001
140,t128,[SH2+]N1CCCO1,106.16756600000001
141,t128,[PH4]N1CCCO1,107.0917222
142,t128,Fc1conc1N1CCCO1,158.13101225
143,t128,S=c1cc1N1CCCO1,141.191959
144,t128,C=[PH2]N1CCCO1,119.10250220000002
145,t128,C1=NC1N1CCCO1,112.130346
146,t128,ClC(I)N1CCCO1,247.46257200000002
147,t128,C=C=CN1CCCO1,111.14235300000001
148,t128,N=NN1CCCO1,101.10755900000001
149,t128,FC1CCC1N1CCCO1,145.17537725
150,t128,C1CON(C2CS2)C1,131.197073
151,t128,ISN1CCCO1,231.05614500000001
152,t128,N#CSN1CCCO1,130.169172
153,t128,ICN1CCCO1,213.01731900000004
154,t128,IC(I)=CN1CCCO1,350.92462500000005
155,t128,N=C=NN1CCCO1,113.118339
156,t128,O=C(Br)N1CCCO1,180.00048200000003
157,t128,FC(F)=CN1CCCO1,135.1124855
158,t128,C#CC#CCN1CCCO1,135.163913
159,t128,c1snnc1N1CCCO1,157.194619
160,t128,C=C=C=CN1CCCO1,123.15313300000001
161,t128,[NH3+]N1CCCO1,89.11673300000001
162,t128,ClC=NN1CCCO1,134.564819
163,t128,[O-]N=NN1CCCO1,116.09904200000001
164,t128,[SH2]=NN1CCCO1,120.17428600000001
165,t128,FC1CNC1N1CCCO1,146.16337025
166,t128,C#CC=CN1CCCO1,123.15313300000001
167,t128,[S-]CN1CCCO1,118.178346
168,t128,O=[NH+]N1CCCO1,103.10026900000001
169,t128,SN1CCCO1,105.159619
170,t128,N#CON1CCCO1,114.103102
171,t128,PC#CPN1CCCO1,161.0790974
172,t128,O=IN1CCCO1,214.99007500000002
173,t128,CC#CCN1CCCO1,125.16902700000001
174,t128,ClCC#CCN1CCCO1,159.61428
175,t128,[O-]C=NN1CCCO1,115.11104900000001
176,t128,Fc1ccnn1N1CCCO1,157.14624925
177,t128,FC(F)N1CCCO1,123.10170550000001
178,t128,C1CON(C2CSC2)C1,145.223747
179,t128,O=NN1CCCO1,102.09232200000001
180,t128,Ic1occc1N1CCCO1,265.0490890000001
181,t128,BrCN1CCCO1,166.01694600000002
182,t128,C1CON(N2CN2)C1,115.13423300000001
183,t128,C=[NH+]N1CCCO1,101.12751300000001
184,t128,[O-]N=CN1CCCO1,115.11104900000001
185,t128,BrC=NN1CCCO1,179.01571900000002
186,t128,C=C(Cl)N1CCCO1,133.576826
187,t128,C1CON(C2NO2)C1,116.11899600000001
188,t128,c1nncn1N1CCCO1,140.143786
189,t128,O=C1NN1N1CCCO1,129.117769
190,t128,[SH2-]N1CCCO1,106.16756600000001
191,t128,O=[SH]N1CCCO1,121.15904900000001
192,t128,N#CC=CN1CCCO1,124.141126
193,t128,[O-]CN1CCCO1,102.11227600000001
194,t128,O=c1cc1N1CCCO1,125.125889
195,t128,O=CN1CCCO1,101.104329
196,t128,Cl[PH3]N1CCCO1,141.5369752
197,t128,BrNN1CCCO1,167.004939
198,t128,ClN=NN1CCCO1,135.552812
199,t128,c1nnoc1N1CCCO1,141.128549
200,t128,ClNN1CCCO1,122.55403900000002
201,t128,[O-]NN1CCCO1,103.10026900000001
202,t128,C=C(I)N1CCCO1,225.02809900000003
