,parameter_id,smiles,mw
0,t55,C1CNCC(N2N=N2)C1,126.16025000000002
1,t55,C1CCC(N2N=N2)CC1,125.17225700000002
2,t55,C1CNC(N2CCN=N2)C1,140.18692400000003
3,t55,O=C1N=NNC1C1CCCN1,154.17046000000002
4,t55,C1CNC(N2N=N2)C1,112.13357600000002
5,t55,C1CNC(C2CNN=N2)C1,140.18692400000003
6,t55,C1CNC(C2NN=NN2)C1,141.17491700000002
7,t55,O=C1N=NNC1C1CCOC1,155.155223
8,t55,C1CC(C2CNN=N2)CO1,141.17168700000002
9,t55,C1CC(N2N=N2)CO1,113.11833900000002
10,t55,N=NN1CCC(=O)CC1,127.145013
11,t55,O=NN1CCC(=O)CC1,128.129776
12,t55,N=NN1CC2CCC(C2)C1,139.198931
13,t55,O=NN1CC2CCC(C2)C1,140.183694
14,t55,C1COC(N2N=N2)OC1,129.117769
15,t55,C1NCC1C1CNN=N1,126.16025
16,t55,O=C1N=NNC1C1CNC1,140.143786
17,t55,C1CN(C2CNC2)N=N1,126.16025000000002
18,t55,C1NCC1N1CNN=N1,127.14824300000001
19,t55,C1NCC1C1NN=NN1,127.14824300000001
20,t55,C1NCC1C1CN=NN1,126.16025
21,t55,C1NCC1N1N=N1,98.106902
22,t55,O=C1N=NNC1N1CCCC1,154.17046000000002
23,t55,N#CN=NN1CCCC1,124.144356
24,t55,C1CCN(C2CN=NN2)C1,140.18692400000003
25,t55,C1CCN(N2CNN=N2)C1,141.17491700000002
26,t55,C1CCN(C2NN=NN2)C1,141.17491700000002
27,t55,N=NN1CCCC1,99.134803
28,t55,C1CCN(N2CCN=N2)C1,140.18692400000003
29,t55,[O-]N=NN1CCCC1,114.12628600000001
30,t55,ClN=NN1CCCC1,133.58005599999998
31,t55,O=NN1CCCC1,100.119566
32,t55,N=[N+]=NN1CCCC1,113.141523
33,t55,[H]N=NN1CCCC1,99.134803
34,t55,ClN=NN1CC2CCCC1C2,173.64418400000002
35,t55,O=NN1CC2CCCC1C2,140.183694
36,t55,N=NN1CC2CCCC1C2,139.198931
37,t55,C1=CC(N2N=N2)NCC1,124.14435600000002
38,t55,C1=CCC(N2N=N2)CC1,123.15636300000001
39,t55,C1=CCC(N2N=N2)CC1,123.15636300000001
40,t55,O=C1CSCN1C1NN=NN1,173.197279
41,t55,O=C1CSCN1C1CNN=N1,172.209286
42,t55,O=C1CSCN1N1CCN=N1,172.20928600000002
43,t55,C1=CC(N2N=N2)CCC1,123.15636300000001
44,t55,ClN=NN1CC2CCCC1C2,173.64418400000002
45,t55,O=NN1CC2CCCC1C2,140.183694
46,t55,N=NN1CC2CCCC1C2,139.198931
47,t55,C1=CCC(N2N=N2)CC1,123.15636300000001
48,t55,O=C1CCCN1N1CCN=N1,154.17046
49,t55,O=C1CCCN1C1CN=NN1,154.17046
50,t55,O=C1CCCN1N1CNN=N1,155.158453
51,t55,C1CNCC(N2N=N2)C1,126.16025000000002
52,t55,C1CC(N2N=N2)CCN1,126.16025000000002
53,t55,C1COC(N2CNN=N2)O1,144.132436
54,t55,C1CN(C2OCCO2)N=N1,143.14444300000002
55,t55,C1COC(C2CNN=N2)O1,143.144443
56,t55,C1COC(N2N=N2)O1,115.09109500000001
57,t55,O=C1N=NNC1C1OCCO1,157.127979
58,t55,C1CCC(C2CN=NN2)C1,139.19893100000002
59,t55,C1CCC(N2N=N2)C1,111.14558300000002
60,t55,C1CCC(N2N=N2)OC1,127.14501300000002
61,t55,C1=NC(N2N=N2)CN1,111.105675
62,t55,O=C1NC=CCC1N1N=N1,138.127892
63,t55,C1CCC(N2N=N2)OC1,127.14501300000002
64,t55,N=NN1CCn2ncnc2C1,152.15779600000002
65,t55,O=NN1CCn2ncnc2C1,153.14255900000003
66,t55,C1CNCC(N2N=N2)C1,126.16025000000002
67,t55,ClN=NN1CCSCC1,165.64555600000003
68,t55,[H]N=NN1CCSCC1,131.200303
69,t55,[O-]N=NN1CCSCC1,146.191786
