,parameter_id,smiles,mw
0,t101,C1=NC(C2CCCNC2)C2CC2O1,180.247822
1,t101,O=C1CC2(C3CCCNC3)OC2O1,183.205341
2,t101,O=C1OC2OC2C1C1CCCNC1,183.20534100000003
3,t101,C1CNCC(C2=NCC3CC3O2)C1,180.247822
4,t101,O=C1OC2OC2C1C=C1CCCCC1,194.22812800000005
5,t101,O=C1OC2OC2C1C1CCCCC1,182.21734800000004
6,t101,O=C1OC2OC2C1C1=NCNC=N1,181.14953900000003
7,t101,O=C1OC2OC2C1C1CCCN1,169.17866700000002
8,t101,C1CNC(C2=NCC3CC3O2)C1,166.22114800000003
9,t101,O=C1CC2(C3CCCN3)OC2O1,169.178667
10,t101,C1=C(C2CCCN2)C=C2OC2C1,163.21726100000004
11,t101,N=C1NC(C2CCCN2)C2CC2O1,181.235815
12,t101,C1=NC(C2CCCN2)C2CC2O1,166.221148
13,t101,C1=NC(C2CCOC2)C2CC2O1,167.205911
14,t101,O=C1OC2OC2C1C1CCOC1,170.16343
15,t101,N=C1NC(C2CCOC2)C2CC2O1,182.22057800000002
16,t101,C1CC(C2=NCC3CC3O2)CO1,167.20591100000001
17,t101,C1=C(C2CCOC2)C=C2OC2C1,164.20202400000002
18,t101,O=C1CN(C2CCOC2)C2CC2O1,183.20534100000003
19,t101,O=C1CC2(C3CCOC3)OC2O1,170.16343
20,t101,O=C1OC2OC2C1C1OCCCO1,186.16286000000002
21,t101,C1=C2OC2CC=C1C1OCCCO1,180.201454
22,t101,O=C1CC2(C3OCCCO3)OC2O1,186.16286
23,t101,C1=NC(C2OCCCO2)C2CC2O1,183.20534100000003
24,t101,N=C1NC(C2CNC2)C2CC2O1,167.209141
25,t101,O=C1CN(C2CNC2)C2CC2O1,168.193904
26,t101,O=C1OC2OC2C1C1CNC1,155.151993
27,t101,O=C1CC2(C3CNC3)OC2O1,155.151993
28,t101,C1=NC(C2CNC2)C2CC2O1,152.19447399999999
29,t101,C1NCC1C1=NCC2CC2O1,152.19447399999999
30,t101,C1=C(C2CNC2)C=C2OC2C1,149.19058700000002
31,t101,O=C1CN(N2CCCC2)C2CC2O1,182.22057800000002
32,t101,C1=NC(N2CCCC2)C2CC2O1,166.221148
33,t101,C1=C2OC2CC=C1N1CCCC1,163.217261
34,t101,C1CCN(C2=NCC3CC3O2)C1,166.22114800000003
35,t101,O=C1OC2OC2C1N1CCCC1,169.17866700000005
36,t101,O=C1CC2(N3CCCC3)OC2O1,169.178667
37,t101,O=C1OC2OC2C1C1CCN=CN1,182.17744000000002
38,t101,O=C1OC2OC2C1C1C=CCCN1,181.18944700000003
39,t101,O=C1OC2OC2C1C1=NCC=C1,165.14687900000004
40,t101,O=C1OC2OC2C1C1CC=CCC1,180.20145400000004
41,t101,O=C1OC2OC2C1C1CC=CCC1,180.20145400000004
42,t101,O=C1CSCN1C1=NCC2CC2O1,198.24351000000004
43,t101,O=C1CSCN1C1N=COC2CC21,198.24351000000004
44,t101,O=C1OC2OC2C1N1CSCC1=O,201.20102900000003
45,t101,O=C1CSCN1C1=CCC2OC2=C1,195.23962300000002
46,t101,O=C1OC2OC2C1C1C=CCCC1,180.20145400000004
47,t101,O=C1OC2OC2C1C1CC=CCC1,180.20145400000004
48,t101,O=C1OC2OC2C1C1=CCCCC1,180.20145400000004
49,t101,O=C1CCCN1C1=NCC2CC2O1,180.20468400000001
50,t101,O=C1CCCN1C1N=COC2CC21,180.20468400000004
51,t101,O=C1OC2OC2C1N1CCCC1=O,183.16220300000003
52,t101,C1=NC(C2CCCNC2)C2CC2O1,180.247822
53,t101,O=C1CC2(C3CCCNC3)OC2O1,183.205341
54,t101,O=C1OC2OC2C1C1CCCNC1,183.20534100000003
55,t101,C1CNCC(C2=NCC3CC3O2)C1,180.247822
56,t101,O=C1CC2(C3CCNCC3)OC2O1,183.205341
57,t101,O=C1OC2OC2C1C1CCNCC1,183.20534100000003
58,t101,O=C1OC2OC2C1C1OCCO1,172.136186
59,t101,C1=C2OC2CC=C1C1OCCO1,166.17478
60,t101,C1=NC(C2OCCO2)C2CC2O1,169.17866700000002
61,t101,O=C1CC2(C3OCCO3)OC2O1,172.136186
62,t101,N=C1NC(C2OCCO2)C2CC2O1,184.19333400000002
63,t101,C1COC(C2=NCC3CC3O2)O1,169.178667
64,t101,C1=NC(C2CCCC2)C2CC2O1,165.23315499999998
65,t101,O=C1OC2OC2C1C1CCCC1,168.19067400000003
66,t101,C1CCC(C2=NCC3CC3O2)C1,165.233155
67,t101,O=C1CN(C2CCCC2)C2CC2O1,181.232585
68,t101,O=C1CC2(C3CCCC3)OC2O1,168.190674
69,t101,O=C1OC2OC2C1C1CCCCO1,184.19010400000002
70,t101,C1=NC(C2CCCCO2)C2CC2O1,181.232585
71,t101,O=C1OC2OC2C1C1CNC=N1,168.150766
72,t101,O=C1CC2(C3CNC=N3)OC2O1,168.150766
73,t101,C1=NC(C2N=COC3CC32)CN1,165.193247
74,t101,O=C1OC2OC2C1C1CCCCO1,184.19010400000002
75,t101,C1=NC(C2CCCCO2)C2CC2O1,181.232585
76,t101,C1=NC(C2CCCNC2)C2CC2O1,180.247822
77,t101,O=C1CC2(C3CCCNC3)OC2O1,183.205341
78,t101,O=C1OC2OC2C1C1CCCNC1,183.20534100000003
79,t101,C1CNCC(C2=NCC3CC3O2)C1,180.247822
80,t101,C1=NC(N2CCSCC2)C2CC2O1,198.28664800000004
81,t101,C1=C2OC2CC=C1N1CCSCC1,195.28276100000002
82,t101,O=C1OC2OC2C1N1CCSCC1,201.24416700000006
83,t101,C1CN(C2=NCC3CC3O2)CCS1,198.286648
84,t101,O=C1OC2OC2C1N1CCNCC1,184.19333400000005
85,t101,C1=C2OC2CC=C1N1CCNCC1,178.231928
86,t101,O=C1CC2(N3CCNCC3)OC2O1,184.193334
87,t101,C1=NC(N2CCNCC2)C2CC2O1,181.235815
88,t101,O=C1CC2(C3CCNCC3)OC2O1,183.205341
89,t101,O=C1OC2OC2C1C1CCNCC1,183.20534100000003
90,t101,C1CNC(C2=NCC3CC3O2)CN1,181.23581500000003
91,t101,O=C1CC2(C3CNCCN3)OC2O1,184.193334
92,t101,O=C1OC2OC2C1C1CNCCN1,184.19333400000002
93,t101,FC1CC(C2N=COC3CC32)C1,169.19693725000005
94,t101,O=C1OC2OC2C1C1CC(F)C1,172.15445625
95,t101,FC1CC(C2=NCC3CC3O2)C1,169.19693725000002
96,t101,O=C1OC2OC2C1C1CCC=CO1,182.17421000000002
97,t101,C1CNC(C2=NCC3CC3O2)CN1,181.23581500000003
98,t101,O=C1CC2(C3CNCCN3)OC2O1,184.193334
99,t101,O=C1OC2OC2C1C1CNCCN1,184.19333400000002
100,t101,C1CCC(C2=NCC3CC3O2)NC1,180.247822
101,t101,O=C1OC2OC2C1C1CCCCN1,183.20534100000003
102,t101,O=C1OC2OC2C1C1CCCCC1,182.21734800000004
103,t101,C1CCC(C2=NCC3CC3O2)NC1,180.247822
104,t101,O=C1OC2OC2C1C1CCCCN1,183.20534100000003
105,t101,C1=C2OC2CC=C1N1CCCCC1,177.24393500000002
106,t101,C1CCN(C2=NCC3CC3O2)CC1,180.24782200000004
107,t101,O=C1CC2(N3CCCCC3)OC2O1,183.205341
108,t101,O=C1OC2OC2C1N1CCCCC1,183.20534100000006
109,t101,O=C1OC2OC2C1C1CCCCC1,182.21734800000004
110,t101,C1=NC(C2CCCNC2)C2CC2O1,180.247822
111,t101,O=C1CC2(C3CCCNC3)OC2O1,183.205341
112,t101,O=C1OC2OC2C1C1CCCNC1,183.20534100000003
113,t101,C1CNCC(C2=NCC3CC3O2)C1,180.247822
114,t101,C1CNC(C2=NCC3CC3O2)CN1,181.23581500000003
115,t101,O=C1CC2(C3CNCCN3)OC2O1,184.193334
116,t101,O=C1OC2OC2C1C1CNCCN1,184.19333400000002
117,t101,N[C@]12O[C@H]1OC=CC2=O,127.098645
118,t101,C[C@]12O[C@H]1OC=CC2=O,126.110652
119,t101,O=C1OC2OC2C1C1CCCCC1,182.21734800000004
120,t101,O=C1OC2OC2C1C1CC=COC1,182.17421000000002
121,t101,O=C1OC2OC2C1C1CNCCCS1,215.27084100000002
122,t101,C1CNC(C2=NCC3CC3O2)CN1,181.23581500000003
123,t101,O=C1CC2(C3CNCCN3)OC2O1,184.193334
124,t101,O=C1OC2OC2C1C1CNCCN1,184.19333400000002
125,t101,C1=NN(C2=NCC3CC3O2)CC1,165.193247
126,t101,O=C1OC2OC2C1N1CCC=N1,168.15076600000003
127,t101,C1=NC(C2CCCNC2)C2CC2O1,180.247822
