,parameter_id,smiles,mw
0,t42a,O=C([O-])C1[C@H]2[C@@H]3C=CC[C@@H]4CC=C[C@H]4[C@H]3CC[C@@H]12,243.3223330000001
1,t42a,O=C([O-])[C@@]12CC[C@@H]3[C@@H]4C=CC[C@H]4CC=C[C@H]3[C@@H]1C2,243.3223330000001
2,t42a,O=C([O-])C1[C@H]2/C=C/C[C@H]3CCC[C@@H]3CCCC[C@H]12,247.3541210000001
3,t42a,O=C([O-])C1[C@H]2/C=C/C[C@H]3CCC[C@@H]3CCCC[C@H]12,247.3541210000001
4,t42a,O=C([O-])[C@@]12O[C@@H]1O[C@H]1C3=CCC[C@@H]3CCC[C@@H]12,235.2570650000001
5,t42a,O=C([O-])[C@]12CC[C@H]3CCC[C@@H]3C/C=C/CC[C@@H]1O2,249.32687700000008
6,t42a,O=C([O-])[C@]12O[C@@]13CCC[C@H]1CCC=C1[C@@H]3OC2=O,249.24060100000005
7,t42a,O=C([O-])[C@@]12CCC[C@H]3[C@@H]4CC=C[C@H]4CC[C@]31C2,231.3115530000001
8,t42a,O=C([O-])[C@@]12CO[C@@H]3C[C@H]4[C@@H](CC[C@@H]5O[C@@H]45)C[C@]31O2,251.25649500000006
9,t42a,C=C1C(=O)O[C@H]2C[C@@]3(C(=O)[O-])OC3CCCCC12,251.25649500000006
10,t42a,C=C1C(=O)O[C@H]2[C@H]3CCC[C@H]3[C@]3(C(=O)[O-])C[C@@H]3[C@@H]12,247.26784500000008
11,t42a,O=C([O-])[C@@]12CO[C@H]3C=C4[C@@H](CC[C@H]5O[C@@H]45)C[C@]31O2,249.24060100000005
12,t42a,N#CC1(C#N)[C@@H](C(=O)[O-])C12CCOCC2,205.19105300000004
13,t42a,O=C([O-])[C@H]1CC1Br,163.977868
14,t42a,O=C([O-])C12CC3CC1C2C3,137.156623
15,t42a,O=C([O-])[C@]12O[C@H]1OC=CC2=O,155.085671
16,t42a,O=C([O-])[C@@]12COOC[C@@H]1O2,145.090785
17,t42a,O=C([O-])[C@@H]1CC1F,103.07217125
18,t42a,O=C([O-])[C@@]1(C#Cc2ccccc2)CN1,186.18773600000003
19,t42a,O=C1OCCC2(C(=O)[O-])OC12,157.10156500000002
20,t42a,O=C([O-])[C@H]1[C@@H]2CC[C@@H]21,111.119169
21,t42a,O=C([O-])C1CC1,85.081715
22,t42a,N#CC1(C#N)C(C(=O)[O-])C1(C#N)C#N,185.11992700000002
23,t42a,CC#CC#CC#C[C@@H]1O[C@@H]1C(=O)[O-],173.14582499999997
24,t42a,O=C([O-])[C@]12CCCC1C2,125.145843
25,t42a,O=C([O-])[C@]12CCNC[C@H]1C2,140.16051000000002
