,parameter_id,smiles,mw
0,t154,[SH2]=NC1CCCNC1,132.228204
1,t154,N=[SH]C1CCCNC1,132.228204
2,t154,N=[SH]C=C1CCCCC1,143.250991
3,t154,[SH2]=NC1CCCCC1,131.240211
4,t154,N=[SH]C1CCCCC1,131.240211
5,t154,N=[SH]C1=NCNC=N1,130.172402
6,t154,N#CN=[SH]C1CCCN1,143.211083
7,t154,O=[SH2]=NC1CCCN1,134.20096
8,t154,[SH2]=NC1CCCN1,118.20153
9,t154,N=[SH2]=NC1CCCN1,133.216197
10,t154,N=[SH]C1CCCN1,118.20153
11,t154,N=[SH]C1CCOC1,119.186293
12,t154,[SH2]=NC1CCOC1,119.186293
13,t154,N#CN=[SH]C1CCOC1,144.19584600000002
14,t154,O=[SH2]=NC1CCOC1,135.185723
15,t154,N=[SH2]=NC1CCOC1,134.20096
16,t154,[SH2]=NC1OCCCO1,135.185723
17,t154,N=[SH]C1OCCCO1,135.185723
18,t154,N=[SH](=N)C1CNC1,119.18952300000001
19,t154,N=[SH2]=NC1CNC1,119.18952300000001
20,t154,N=[SH]C1CNC1,104.174856
21,t154,N#CN=[SH]C1CNC1,129.184409
22,t154,O=[SH2]=NC1CNC1,120.17428600000001
23,t154,[SH2]=NC1CNC1,104.174856
24,t154,N=[SH](=O)C1CNC1,120.17428600000001
25,t154,N=[SH2]=NN1CCCC1,133.216197
26,t154,N=[SH]N1CCCC1,118.20153
27,t154,N#CN=[SH]N1CCCC1,143.211083
28,t154,O=[SH2]=NN1CCCC1,134.20096
29,t154,[SH2]=NN1CCCC1,118.20153
30,t154,[SH2]=NC1CCN=CN1,131.200303
31,t154,N=[SH]C1CCN=CN1,131.200303
32,t154,N=[SH]C1C=CCCN1,130.21231
33,t154,[SH2]=NC1C=CCCN1,130.21231
34,t154,N=[SH]C1=NCC=C1,114.169742
35,t154,[SH2]=NC1=NCC=C1,114.169742
36,t154,N=[SH]C1CCC=CCC1,143.250991
37,t154,[SH2]=NC1CCC=CCC1,143.250991
38,t154,[SH2]=NC1CC=CCC1,129.22431699999999
39,t154,N=[SH]C1CC=CCC1,129.22431699999999
40,t154,[SH2]=NC1CC=CCC1,129.22431699999999
41,t154,N=[SH]C1CC=CCC1,129.22431699999999
42,t154,N=[SH]N1CSCC1=O,150.223892
43,t154,O=C1CSCN1N=[SH2],150.223892
44,t154,[SH2]=NC1C=CCCC1,129.22431699999999
45,t154,N=[SH]C1C=CCCC1,129.22431699999999
46,t154,[SH2]=NC1CC=CCC1,129.22431699999999
47,t154,N=[SH]C1CC=CCC1,129.22431699999999
48,t154,[SH2]=NC1=CCCCC1,129.22431699999999
49,t154,N=[SH]C1=CCCCC1,129.22431699999999
50,t154,O=C1CCCN1N=[SH2],132.185066
51,t154,N=[SH]N1CCCC1=O,132.185066
52,t154,[SH2]=NC1CCCNC1,132.228204
53,t154,N=[SH]C1CCCNC1,132.228204
