,parameter_id,smiles,mw
0,t7,ClC1CC=C(C2CCCNC2)CC1Cl,234.16679900000005
1,t7,ClC1NCCN(C2CCCNC2)C1Cl,238.15867900000006
2,t7,ClC1CCN(C2CCCNC2)CC1Cl,237.17068600000007
3,t7,ClC1COC(C2CCCNC2)C1Cl,224.12877500000005
4,t7,ClC1CN(C2CCCNC2)CC1Cl,223.14401200000006
5,t7,ClC1CN(C=C2CCCCC2)CC1Cl,234.16679900000008
6,t7,ClC1COC(C=C2CCCCC2)C1Cl,235.15156200000007
7,t7,ClC1CN(C2CCCCC2)CC1Cl,222.15601900000007
8,t7,ClC1NCCN(C2CCCCC2)C1Cl,237.17068600000007
9,t7,ClC1CCN(C2CCCCC2)CC1Cl,236.18269300000009
10,t7,ClC1COC(C2CCCCC2)C1Cl,223.14078200000006
11,t7,ClC1CC=C(C2CCCCC2)CC1Cl,233.17880600000007
12,t7,ClC1CN(C2=NCNC=N2)CC1Cl,221.08821000000006
13,t7,ClC1CN(C2CCCN2)CC1Cl,209.11733800000005
14,t7,ClC1COC(C2CCCN2)C1Cl,210.10210100000003
15,t7,ClC1CC=CCC1(Cl)C1CCCN1,220.14012500000007
16,t7,ClC1CC=C(C2CCCN2)CC1Cl,220.14012500000004
17,t7,ClC1NCCN(C2CCCN2)C1Cl,224.13200500000005
18,t7,ClC1CCN(C2CCCN2)CC1Cl,223.14401200000006
19,t7,ClC1CN(C2CCOC2)CC1Cl,210.10210100000006
20,t7,ClC1CCN(C2CCOC2)CC1Cl,224.12877500000005
21,t7,ClC1NCCN(C2CCOC2)C1Cl,225.11676800000004
22,t7,ClC1CC=C(C2CCOC2)CC1Cl,221.12488800000006
23,t7,ClC1COC(C2CCOC2)C1Cl,211.08686400000005
24,t7,ClC1CC=CCC1(Cl)C1CCOC1,221.12488800000006
25,t7,ClC1CCN(C2OCCCO2)CC1Cl,240.12820500000007
26,t7,ClC1CC=C(C2OCCCO2)CC1Cl,237.12431800000005
27,t7,ClC1CN(C2OCCCO2)CC1Cl,226.10153100000005
28,t7,ClC1COC(C2OCCCO2)C1Cl,227.08629400000004
29,t7,ClC1CC=CCC1(Cl)C1OCCCO1,237.12431800000005
30,t7,ClC1NCCN(C2OCCCO2)C1Cl,241.11619800000005
31,t7,ClC1NCCN(C2CNC2)C1Cl,210.10533100000004
32,t7,ClC1CCN(C2CNC2)CC1Cl,209.11733800000005
33,t7,ClC1COC(C2CNC2)C1Cl,196.07542700000005
34,t7,ClC1CC=CCC1(Cl)C1CNC1,206.11345100000005
35,t7,ClC1CC=C(C2CNC2)CC1Cl,206.11345100000005
36,t7,ClC1CN(C2CNC2)CC1Cl,195.09066400000003
37,t7,ClC1CC=C(N2CCCC2)CC1Cl,220.14012500000007
38,t7,ClC1CC=CCC1(Cl)N1CCCC1,220.14012500000007
39,t7,ClC1CN(N2CCCC2)CC1Cl,209.11733800000005
