,parameter_id,smiles,mw
0,t102,OC1[C@H]2[C@@H]3C=CC[C@@H]4CC=C[C@H]4[C@H]3CC[C@@H]12,216.32007000000007
1,t102,OC1[C@H]2/C=C/C[C@H]3CCC[C@@H]3CCCC[C@H]12,220.35185800000008
2,t102,OC1[C@H]2/C=C/C[C@H]3CCC[C@@H]3CCCC[C@H]12,220.35185800000008
3,t102,N#CC1(C#N)[C@@H](O)C12CCOCC2,178.18879
4,t102,O[C@H]1CC1Br,136.975605
5,t102,O[C@@H]1CC1F,76.06990825
6,t102,O[C@@H]1[C@H]2CC[C@@H]12,84.116906
7,t102,OC1CC1,58.079452
8,t102,N#CC1(C#N)C(O)C1(C#N)C#N,158.117664
9,t102,CC#CC#CC#C[C@@H]1O[C@@H]1O,146.143562
10,t102,O[C@@H]1CN1,59.067445000000006
11,t102,O=C1NC(=O)C2C(O)C12,127.098645
12,t102,O[C@H]1CC1(F)F,94.06036449999999
13,t102,OC1CC1,58.079452
14,t102,OC1CC1(F)F,94.06036449999999
15,t102,N#CC1CC1O,83.089005
16,t102,OC1CC1,58.079452
17,t102,O=C1c2ccccc2C(=O)C12OC2O,190.153202
18,t102,OC1C2CCc3nn[nH]c3CCC12,179.21992100000006
19,t102,N#CC1C(O)C1C#N,108.098558
20,t102,OC1CN1,59.067445000000006
21,t102,O[C@H]1CC1(F)F,94.06036449999999
22,t102,O[C@H]1CC1(F)F,94.06036449999999
23,t102,CC#C[C@H]1C[C@H]1O,96.12768600000001
24,t102,N#C[C@@H]1C[C@H]1O,83.089005
25,t102,OC1C[C@@]12CCc1ccccc1C2,174.24004800000003
26,t102,O=C1NC(=O)C2(CC2O)N1,142.113312
27,t102,OC1CC1,58.079452
28,t102,O=C1OCC[C@@]12O[C@H]2O,130.099302
29,t102,N#CC1(C#N)C(O)C12CCOCC2,178.18879
30,t102,OC1CC1,58.079452
31,t102,O=C1NC(=O)C2(CC2O)C(=O)N1,170.123522
32,t102,OC1CC1,58.079452
33,t102,C=C1C[C@@H]1O,70.09023200000001
34,t102,O[C@H]1CN1,59.067445000000006
35,t102,O[C@@H]1CN1,59.067445000000006
36,t102,O[C@@H]1CC12CCCCC2,126.196928
37,t102,OC1CC1,58.079452
38,t102,O=C1NC(=O)C2(CC2O)N1,142.113312
39,t102,OC1C2CCc3ccccc3C12,160.21337400000002
40,t102,OC1C2C=CCCC12,110.15436
41,t102,N#C[C@@H]1CC1O,83.089005
42,t102,OC1OC12CCNCC2,129.157677
43,t102,O=C1C2(CC2)CCC12CC2O,152.19124399999998
44,t102,OC1C2CC=CCC12,110.15436
45,t102,OC1C2CCc3ccccc3C12,160.21337400000002
46,t102,O=C1Nc2ccccc2C12CC2O,175.184903
47,t102,OC1C2Cc3ccccc3C12,146.1867
48,t102,OC1C2CC12,70.090232
49,t102,OC1CC1(Br)Br,215.871758
50,t102,C=C1C[C@H]1O,70.09023200000001
51,t102,OC1CC1,58.079452
52,t102,OC1C2C3CCC(C3)C12,124.181034
53,t102,N#CC1C(O)C1(Cl)Cl,151.979511
54,t102,N#C[C@H]1C[C@H]1O,83.089005
55,t102,OC1C2Oc3ccccc3C12,148.159456
56,t102,C=C1C[C@@H]1O,70.09023200000001
57,t102,OC1CC1(Cl)Cl,126.96995800000002
58,t102,O=C1NCCN[C@]12C[C@@H]2O,142.15645
59,t102,OC1CC1(Cl)Cl,126.96995800000002
60,t102,O=C1OC2(OC2O)c2ccccc21,178.14242200000004
61,t102,OC1CC1,58.079452
62,t102,O[C@H]1CC12CCCCC2,126.196928
63,t102,O[C@H]1CN1,59.067445000000006
64,t102,CC#C[C@@H]1C[C@H]1O,96.12768600000001
65,t102,OC1CC12CCc1cc(Br)ccc12,239.109527
66,t102,OC1C(Br)C1Br,215.871758
67,t102,O[C@@H]1CC1(Cl)Cl,126.96995800000002
68,t102,O=C1Nc2ccccc2C12OC2O,177.157659
69,t102,O[C@H]1CC12CCNCC2,127.184921
70,t102,OC1CC1(Br)Br,215.871758
71,t102,OC1CC1C#Cc1ccccc1,158.19748
72,t102,OC1C2Oc3ccccc3C12,148.159456
73,t102,CC#C[C@H]1C[C@@H]1O,96.12768600000001
74,t102,OC1CC1(Cl)Cl,126.96995800000002
75,t102,OC1C2Oc3ccccc3C12,148.159456
76,t102,O[C@H]1CC12CCCNC2,127.184921
77,t102,OC1N2CCCN12,100.119566
78,t102,CC#CC#CC1OC1O,122.12200200000001
79,t102,OC1CC1(Cl)Cl,126.96995800000002
80,t102,O=S1(=O)CCC2(CC1)CC2O,176.23461400000002
81,t102,OC1C2Cc3cc(Cl)ccc3C12,180.63195300000004
82,t102,OC1CC12CCc1cc(F)ccc12,178.20383025000004
83,t102,N#C[C@H]1C[C@@H]1O,83.089005
84,t102,OC1C2CCCC12,98.14358
85,t102,O[C@H]1NC1(Cl)Cl,127.95795100000001
86,t102,OC1CC12COc1ccc(F)cc12,180.17658625
87,t102,O=C1c2ccccc2CCC12OC2O,190.19634
88,t102,OC1C2CNCC12,99.131573
89,t102,O=C1C2CCN(CC2)C12CC2O,167.205911
90,t102,O[C@H]1CC1(Cl)Cl,126.96995800000002
91,t102,C=C1C[C@H]1O,70.09023200000001
92,t102,OC1[C@H]2CCCC[C@@H]12,112.170254
93,t102,OC1C[C@H]1F,76.06990825
94,t102,OC1CC12CCc1ccc(F)cc12,178.20383025
95,t102,O[C@@H]1CC12CNC2,99.131573
96,t102,OC1C2Cc3c(Cl)cccc3C12,180.63195300000004
97,t102,O[C@@H]1C[C@H]1F,76.06990825
98,t102,O=C1SC=NC12CC2O,143.164715
99,t102,O=C1NC=NC12CC2O,126.113882
100,t102,O=C1OCC2C(O)C12,114.099872
101,t102,OC1CC1(F)F,94.06036449999999
102,t102,O[C@H]1CC12CCC2,98.14358
103,t102,OC1C=C1,56.063558
104,t102,OC1C2CCCCC12,112.170254
105,t102,OC1[C@H]2CCC[C@@H]12,98.14358
106,t102,O=C1OC=NC12CC2O,127.098645
107,t102,O[C@H]1C[C@H]1F,76.06990825
108,t102,OC1[C@H]2COC[C@@H]12,100.116336
109,t102,OC1NC1(F)F,95.0483575
110,t102,OC1C[C@@H]1F,76.06990825
111,t102,O[C@H]1CC12CNC2,99.131573
112,t102,OC1C2CCCCC12,112.170254
113,t102,OC1[C@H]2CNC[C@@H]12,99.131573
114,t102,O[C@@H]1C[C@@H]1F,76.06990825
115,t102,OC1C2Cc3cc(F)ccc3C12,164.17715625000002
116,t102,O=C1OCCC12CC2O,128.126546
117,t102,OC1CC1,58.079452
118,t102,OC1CC12CCOc1ccccc12,176.21280400000003
119,t102,OC1CC1,58.079452
120,t102,OC1CN1,59.067445000000006
121,t102,OC1C2CCC3(OCCO3)C12,156.17989400000002
122,t102,OC1CC12CC1CCC2N1,139.19570099999999
123,t102,O[C@H]1CO1,60.05220800000001
124,t102,OC1CN1,59.067445000000006
125,t102,O[C@H]1C[C@@H]1F,76.06990825
126,t102,N#CC1(C#N)CC1O,108.098558
127,t102,OC1CO1,60.05220800000001
128,t102,OC1CC12CCCc1ccccc12,174.24004800000003
129,t102,CC#CC#CC#CC1OC1O,146.143562
130,t102,N#C[C@H]1O[C@H]1O,85.061761
131,t102,N#CC1CC1O,83.089005
132,t102,OC1CC1,58.079452
133,t102,OC1CC1,58.079452
134,t102,N#CC1CC1O,83.089005
135,t102,[H]/C=C1/C(O)C1(F)F,106.0711445
136,t102,O[C@H]1CO1,60.05220800000001
137,t102,OC1CC12CCC(F)(F)CC2,162.1778405
138,t102,[H]/C=C1\C(O)C1(F)F,106.0711445
139,t102,OC1CC1,58.079452
140,t102,OC1C2CCCC12,98.14358
141,t102,N#CC1CC1O,83.089005
142,t102,OC1CO1,60.05220800000001
143,t102,N#C[C@H]1C[C@H]1O,83.089005
144,t102,O=C1OCCC12C[C@H]2O,128.126546
145,t102,CC#CC1=N[C@H]1O,95.09978500000001
146,t102,OC1CC1,58.079452
147,t102,OC1C2CNCC12,99.131573
148,t102,O[C@H]1CN1,59.067445000000006
149,t102,OC1CC1=C1NCCN1,126.15702
150,t102,O[C@H]1CS1,76.118278
151,t102,O[C@@H]1CN1,59.067445000000006
152,t102,OC1CC12CCCCC2,126.196928
153,t102,OC1CC1,58.079452
154,t102,OC1CC12CCNCC2,127.184921
155,t102,O[C@H]1CN1,59.067445000000006
156,t102,N#C[C@@H]1CC1O,83.089005
157,t102,C=C1CC1O,70.09023200000001
158,t102,OC1CC1,58.079452
159,t102,O[C@@H]1CC12CCOCC2,128.169684
160,t102,O[C@@H]1CO1,60.05220800000001
161,t102,O[C@@H]1CO1,60.05220800000001
162,t102,OC1CC1,58.079452
163,t102,O[C@H]1CO1,60.05220800000001
164,t102,OC1C2CCc3ccccc3C12,160.21337400000002
165,t102,OC1CO1,60.05220800000001
