,parameter_id,smiles,mw
0,t126,CC#COO,72.06298800000002
1,t126,CC#COO,72.06298800000002
2,t126,O[OH2+],35.022701000000005
3,t126,[H]/C=C/C#COO,84.07376800000002
4,t126,O=CC#COO,86.046524
5,t126,OOC#Cc1ccccc1,134.132782
6,t126,OOC#CC1CC1,98.100442
7,t126,CC#COO,72.06298800000002
8,t126,OOC#CCl,92.48156700000001
9,t126,OOC#CCI,197.959514
10,t126,CC#COO,72.06298800000002
11,t126,OOI,159.91128
12,t126,OOCl,68.460007
13,t126,C#COO,58.036314000000004
14,t126,N#COO,59.02430700000001
15,t126,OOBr,112.91090700000001
16,t126,OOF,52.005210250000005
17,t126,OO,34.014754
18,t126,N#COO,59.02430700000001
19,t126,C#COO,58.036314000000004
20,t126,OOBr,112.91090700000001
21,t126,OOCl,68.460007
22,t126,OOI,159.91128
23,t126,OOF,52.005210250000005
24,t126,OO,34.014754
