,parameter_id,smiles,mw
0,t31a,O=C([O-])[C@]12O[C@@]13CCC[C@H]1CCC=C1[C@@H]3OC2=O,249.24060100000005
1,t31a,O=C([O-])[C@]12O[C@H]1OC=CC2=O,155.085671
2,t31a,O=C1NC(=O)[C@@]2(C(=O)[O-])C[C@@H]12,154.10090800000003
3,t31a,O=C([O-])C12OC1CCOC2=O,157.101565
4,t31a,O=C([O-])C12OC1CNC2=O,142.090128
5,t31a,C=C1C[C@@H]1C(=O)[O-],97.09249500000001
6,t31a,O=C([O-])[C@@]12O[C@@H]1CCCC2=O,155.128809
7,t31a,O=C([O-])C12CC1Nc1ccccc12,174.17695600000005
8,t31a,O=C1NC(=O)C2(C(=O)[O-])CC12,154.10090800000003
9,t31a,C=C1C[C@H]1C(=O)[O-],97.09249500000001
10,t31a,O=C([O-])C12OC1Nc1ccccc12,176.14971200000005
11,t31a,C=C1C[C@@H]1C(=O)[O-],97.09249500000001
12,t31a,O=C([O-])[C@@]12C[C@@H]1CNC2=O,140.117372
13,t31a,O=C([O-])C12C(=O)CC3CCC1C32,165.16683300000003
14,t31a,C=C1C[C@H]1C(=O)[O-],97.09249500000001
15,t31a,O=C([O-])C1C=C1,83.065821
16,t31a,N#CC1(C(=O)[O-])C=C1,108.075374
17,t31a,O=C([O-])C1(Cl)C=C1,117.51107400000001
18,t31a,O=C([O-])C1(Br)C=C1,161.96197400000003
19,t31a,[H]/C=C1/C(C(=O)[O-])C1(F)F,133.0734075
20,t31a,[H]/C=C1\C(C(=O)[O-])C1(F)F,133.0734075
21,t31a,CC#CC1=N[C@H]1C(=O)[O-],122.10204800000001
22,t31a,O=C([O-])C1CC1=C1NCCN1,153.15928300000002
23,t31a,C=C1CC1C(=O)[O-],97.09249500000001
24,t31a,[H]/C=C1/CC1C(=O)[O-],97.09249500000001
25,t31a,[H]/C=C1/C[C@H]1C(=O)[O-],97.09249500000001
26,t31a,[H]/C=C1\C[C@H]1C(=O)[O-],97.09249500000001
27,t31a,[H]/C=C1\CC1C(=O)[O-],97.09249500000001
28,t31a,O=C([O-])C1C/C1=C\Cl,131.537748
29,t31a,O=C([O-])C12OC1Nc1ccccc12,176.14971200000005
30,t31a,[H]/C=C1\C[C@@H]1C(=O)[O-],97.09249500000001
31,t31a,C=C1C[C@H]1C(=O)[O-],97.09249500000001
32,t31a,C=C1CC2OC2(C(=O)[O-])C1=O,153.11291500000002
33,t31a,[H]/C=C1/C[C@@H]1C(=O)[O-],97.09249500000001
34,t31a,O=C1NC(=O)C2(C(=O)[O-])CC12,154.10090800000003
35,t31a,[H]/C=C1/CC1(F)C(=O)[O-],115.08295125000001
36,t31a,[H]/C=C1\CC1(F)C(=O)[O-],115.08295125000001
37,t31a,O=C([O-])C1c2ccsc21,139.152881
38,t31a,O=C([O-])[C@H]1C=N1,84.053814
39,t31a,O=C([O-])C1C=C1,83.065821
40,t31a,O=C([O-])C12C=NON1O2,129.051447
41,t31a,N#CC1(C(=O)[O-])C=C1,108.075374
42,t31a,O=C([O-])C1C=N1,84.053814
43,t31a,C=C1C(C(=O)[O-])C1(F)F,133.0734075
44,t31a,O=C([O-])[C@@H]1C=N1,84.053814
45,t31a,[H]/C=C1\CC1C(=O)[O-],97.09249500000001
46,t31a,C=C1C[C@H]1C(=O)[O-],97.09249500000001
47,t31a,O=C([O-])C12OC1CCC2=O,141.102135
48,t31a,O=C([O-])C12CC1CNC2=O,140.117372
49,t31a,[H]/C=C1/CC1C(=O)[O-],97.09249500000001
50,t31a,C=C1CC1C(=O)[O-],97.09249500000001
51,t31a,C=C1C[C@@H]1C(=O)[O-],97.09249500000001
52,t31a,O=C([O-])C1C=C1,83.065821
53,t31a,O=C([O-])C1C=N1,84.053814
54,t31a,C=C1CC1C(=O)[O-],97.09249500000001
55,t31a,O=C([O-])C1CC1=O,99.065251
