,parameter_id,smiles,mw
0,t33,C1=COCC(=CC2CN2)C1,137.17980699999998
1,t33,C1=COCC(=CC2NN2)C1,138.1678
2,t33,C(=C1CCCCC1)C1CN1,137.222945
3,t33,C(=C1CCCCC1)C1NO1,139.195701
4,t33,C(=C1CCCCC1)C1NN1,138.210938
5,t33,Clc1cccc(C2NO2)c1,155.582492
6,t33,Clc1cccc(C2NN2)c1,154.59772900000002
7,t33,Clc1cccc(C2CN2)c1,153.609736
8,t33,BrC1(N2CCCC2)C=C1,188.06575000000007
9,t33,C=C1C[C@H]1N1CCCC1,123.19627100000001
10,t33,C=C1CC1N1CCCC1,123.19627100000001
11,t33,ClC1(N2CCCC2)C=C1,143.61485000000002
12,t33,N#CC1(N2CCCC2)C=C1,134.17915
13,t33,C1=CC1N1CCCC1,109.16959700000001
14,t33,C1=CC(C2NN2)=NC1,109.12968900000001
15,t33,C1=CC(C2CN2)=NC1,108.14169600000001
16,t33,FC1(F)NC1C1=NCC=C1,144.1226085
17,t33,C1=CC(C2NO2)=NC1,110.11445200000001
18,t33,C=C1CC1N1CSCC1=O,155.218633
19,t33,O=C1CSCN1C1C=C1,141.191959
20,t33,C1=C(C2CN2)CCCC1,123.19627100000001
21,t33,C1=C(C2NN2)CCCC1,124.18426400000001
22,t33,C1=C(C2NO2)CCCC1,125.16902700000001
23,t33,O=C1CCCN1C1C=C1,123.153133
24,t33,C=C1CC1N1CCCC1=O,137.179807
25,t33,c1cc2nncn2nc1C1CN1,161.16468900000004
26,t33,c1cc2nncn2nc1C1NO1,163.137445
27,t33,O=C1CCCCCN1C1C=C1,151.206481
28,t33,C=C1CC1N1CCCCCC1=O,165.233155
29,t33,C=C1CC1N1CCSCC1,155.26177100000004
30,t33,C1=CC1N1CCSCC1,141.23509700000002
31,t33,ClC1(N2CCNCC2)C=C1,158.62951700000002
32,t33,BrC1(N2CCNCC2)C=C1,203.08041700000007
33,t33,C1=CC1N1CCNCC1,124.18426400000001
34,t33,C=C1CC1N1CCNCC1,138.210938
35,t33,C1=CC2OC1C=C2C1NO1,137.136669
36,t33,O=C1OCCC=C1C1CN1,139.152563
37,t33,O=C1OCCC=C1C1NN1,140.140556
38,t33,O=C1OCCC=C1C1NO1,141.125319
39,t33,O=C1CNCCCN1C1C=C1,152.194474
40,t33,C=C1CC1N1CCCNCC1=O,166.221148
41,t33,CC#Cc1ccc(C2NN2)o1,148.162686
42,t33,CC#Cc1ccc(C2CN2)o1,147.174693
43,t33,C1=CC1N1CCCCC1,123.19627100000001
44,t33,C=C1CC1N1CCCCC1,137.222945
45,t33,O=C1NCC=C(C2NN2)N1,140.143786
46,t33,O=C1NCC=C(C2CN2)N1,139.155793
47,t33,O=C1NCC=C(C2NO2)N1,141.128549
48,t33,C1=CC1[n+]1ccccc1,118.156536
49,t33,C=C1CC1[n+]1ccccc1,132.18321
50,t33,O=C1CCCC=C1C1NN1,138.1678
51,t33,O=C1CCCC=C1C1CN1,137.17980699999998
52,t33,O=C1CCCC=C1C1NO1,139.152563
53,t33,C1=CC1N1CCC=N1,108.14169600000001
54,t33,C=C1CC1N1CCC=N1,122.16837000000001
55,t33,BrC1(N2CCC=N2)C=C1,187.03784900000005
56,t33,Cl/C=C1\CC1N1CCCO1,159.61428
57,t33,ClC1(N2CCCO2)C=C1,145.58760600000002
58,t33,C=C1C[C@H]1N1CCCO1,125.16902700000001
59,t33,BrC1(N2CCCO2)C=C1,190.03850600000004
60,t33,C1=CC1N1CCCO1,111.14235300000001
61,t33,C=C1CC1N1CCCO1,125.16902700000001
62,t33,BrC1(N2CCCC2)C=C1,188.06575000000007
63,t33,C=C1C[C@H]1N1CCCC1,123.19627100000001
64,t33,C=C1CC1N1CCCC1,123.19627100000001
65,t33,ClC1(N2CCCC2)C=C1,143.61485000000002
66,t33,N#CC1(N2CCCC2)C=C1,134.17915
67,t33,C1=CC1N1CCCC1,109.16959700000001
68,t33,O=C1C=CCCN1C1C=C1,135.16391299999998
69,t33,c1cn2cncc2cc1C1NN1,160.176696
70,t33,C1=C(C2CN2)CCCO1,125.16902700000001
71,t33,C1=C(C2NO2)CCCO1,127.14178300000002
72,t33,C1=C(C2NN2)CCCO1,126.15702000000002
73,t33,N#Cc1cncc(C2CN2)c1,145.162029
74,t33,N#Cc1cncc(C2NO2)c1,147.134785
75,t33,O=C1C=CCCN1C1C=C1,135.16391299999998
76,t33,C1=C(C2NO2)OCC1,113.11510900000002
77,t33,C1=C(C2CN2)OCC1,111.14235300000001
78,t33,FC1(F)NC1C1=CCCO1,147.1232655
79,t33,C1=C(C2NN2)OCC1,112.13034600000002
80,t33,O=C1NCCC=C1C1CN1,138.1678
81,t33,O=C1NCCC=C1C1NO1,140.140556
82,t33,O=C1NCCC=C1C1NN1,139.155793
83,t33,C1=CC1N1CCCCC1,123.19627100000001
84,t33,C=C1CC1N1CCCCC1,137.222945
85,t33,O=C1NCC=CN1C1C=C1,136.151906
86,t33,C1=CC1N1CCCCC1,123.19627100000001
87,t33,C=C1CC1N1CCCCC1,137.222945
88,t33,O=C1NCC1=CC1NO1,126.113882
89,t33,O=C1NCC1=CC1CN1,124.141126
90,t33,O=C1NCC1=CC1NN1,125.129119
91,t33,CC#Cc1cnccc1C1NO1,160.173466
92,t33,CC#Cc1cnccc1C1CN1,158.20071000000002
93,t33,CC#Cc1cnccc1C1NN1,159.188703
94,t33,O=C1CN(C2C=C2)C=N1,122.125232
95,t33,O=c1cc(C2NO2)cco1,139.109425
96,t33,O=c1cc(C2CN2)cco1,137.13666899999998
97,t33,O=c1cc(C2NN2)cco1,138.124662
98,t33,C=c1sc(=CC2CN2)s1,157.25802900000002
99,t33,C=c1sc(=CC2NO2)s1,159.23078500000003
100,t33,C=c1sc(=CC2NN2)s1,158.246022
101,t33,C=C1OC(C2NN2)=CS1,142.17995200000001
102,t33,C=C1OC(C2NO2)=CS1,143.164715
103,t33,C=C1OC(C2CN2)=CS1,141.191959
104,t33,C1=CCN(C2C=C2)CC1,121.18037700000001
105,t33,C=C1CC1N1CC=CCC1,135.207051
106,t33,C=C1SC=C(C2CN2)S1,157.25802900000002
107,t33,C=C1SC=C(C2NO2)S1,159.23078500000003
108,t33,C=C1SC=C(C2NN2)S1,158.246022
109,t33,O=C1CNC=C1C1NO1,126.113882
110,t33,O=C1CNC=C1C1NN1,125.129119
111,t33,O=C1CNC=C1C1CN1,124.141126
112,t33,O=C1CCCCCN1C1C=C1,151.206481
113,t33,C=C1CC1N1CCCCCC1=O,165.233155
114,t33,O=C1CCCC=C1C1NN1,138.1678
115,t33,O=C1CCCC=C1C1CN1,137.17980699999998
116,t33,O=C1CCCC=C1C1NO1,139.152563
117,t33,Cl/C=C1\CC1N1CCCO1,159.61428
118,t33,ClC1(N2CCCO2)C=C1,145.58760600000002
119,t33,C=C1C[C@H]1N1CCCO1,125.16902700000001
120,t33,BrC1(N2CCCO2)C=C1,190.03850600000004
121,t33,C1=CC1N1CCCO1,111.14235300000001
122,t33,C=C1CC1N1CCCO1,125.16902700000001
123,t33,O=C1NN=CNC1=CC1NN1,153.142559
124,t33,O=c1cccnn1C1C=C1,134.136012
125,t33,C=C1CC1n1ncccc1=O,148.162686
126,t33,O=C1CCC=NN1C1C=C1,136.151906
127,t33,C=C1CC1N1CN=CC1=O,136.151906
128,t33,O=C1C=NCN1C1C=C1,122.125232
129,t33,O=C1CN(C2C=C2)C=N1,122.125232
130,t33,C1=NC=C(C2NN2)CN1,124.144356
131,t33,C1=NC=C(C2NO2)CN1,125.129119
132,t33,C1=NC=C(C2CN2)CN1,123.156363
133,t33,C1=CC1N1CCCCC1,123.19627100000001
134,t33,C=C1CC1N1CCCCC1,137.222945
135,t33,O=C1CNC=C1C1NO1,126.113882
136,t33,O=C1CNC=C1C1NN1,125.129119
137,t33,O=C1CNC=C1C1CN1,124.141126
138,t33,C1=NCCC(C2CN2)=C1,122.16837
139,t33,C1=NCCC(C2NO2)=C1,124.141126
140,t33,C1=NCCC(C2NN2)=C1,123.156363
141,t33,C(=C1CCCNC1)C1NO1,140.183694
142,t33,C(=C1CCCNC1)C1CN1,138.210938
143,t33,C(=C1CCCNC1)C1NN1,139.19893100000002
144,t33,Brc1cccc(C2NN2)c1,199.04862900000003
