,parameter_id,smiles,mw
0,t103,O[C@@]12CC[C@@H]3[C@@H]4C=CC[C@H]4CC=C[C@H]3[C@@H]1C2,216.32007000000007
1,t103,O[C@@]12O[C@@H]1O[C@H]1C3=CCC[C@@H]3CCC[C@@H]12,208.25480200000007
2,t103,O[C@]12CC[C@H]3CCC[C@@H]3C/C=C/CC[C@@H]1O2,222.32461400000005
3,t103,O[C@@]12CCC[C@H]3[C@@H]4CC=C[C@H]4CC[C@]31C2,204.30929000000006
4,t103,O[C@@]12CO[C@@H]3C[C@H]4[C@@H](CC[C@@H]5O[C@@H]45)C[C@]31O2,224.25423200000003
5,t103,C=C1C(=O)O[C@H]2C[C@@]3(O)OC3CCCCC12,224.2542320000001
6,t103,C=C1C(=O)O[C@H]2[C@H]3CCC[C@H]3[C@]3(O)C[C@@H]3[C@@H]12,220.26558200000008
7,t103,O[C@@]12CO[C@H]3C=C4[C@@H](CC[C@H]5O[C@@H]45)C[C@]31O2,222.23833800000003
8,t103,OC12CC3CC1C2C3,110.15436
9,t103,O[C@@]12COOC[C@@H]1O2,118.08852200000001
10,t103,O=C1OCCC2(O)OC12,130.099302
11,t103,O[C@]12CCCC1C2,98.14358
12,t103,O[C@]12CCNC[C@H]1C2,113.158247
13,t103,OC12CCCC1C2,98.14358
14,t103,O[C@]12CCNC[C@H]1C2,113.158247
15,t103,O[C@]12Cc3ccccc3[C@H]1C2,146.1867
16,t103,OC12CC3=C(CNC3)C1C2,137.17980699999998
17,t103,OC12CC3CC1C2C3,110.15436
18,t103,O[C@@]12CNCC[C@@H]1C2,113.158247
19,t103,O[C@]12CCN3CC[C@]1(C3)C2,139.19570099999999
20,t103,O[C@]12CCC[C@H]1C2,98.14358
21,t103,O[C@]12CCCC1C2,98.14358
22,t103,OC12OC1CC1CC2C1,126.15379
23,t103,O[C@@]12CNC[C@@H]1C2,99.131573
24,t103,O[C@]12CCC[C@H]1C2,98.14358
25,t103,O[C@]12CNC[C@H]1C2,99.131573
26,t103,O[C@]12CNCC[C@@H]1C2,113.158247
27,t103,O[C@]12CCNC[C@@H]1C2,113.158247
28,t103,OC12CCCCC1O2,114.14301
29,t103,OC12CCCC1C2,98.14358
30,t103,O[C@@]12COOC[C@@H]1O2,118.08852200000001
31,t103,O[C@]12CCc3ccccc3C1C2,160.21337400000002
32,t103,OC12CCCC1C2,98.14358
33,t103,O[C@@]12CCNC[C@@H]1C2,113.158247
34,t103,OC12CCNCC1C2(F)F,149.1391595
35,t103,OC12CNCC1C2,99.131573
36,t103,O[C@@]12CCOC[C@@H]1C2,114.14301
37,t103,OC12CCCCC1O2,114.14301
38,t103,OC12CCCCC1C2,112.170254
39,t103,O[C@@]12CNC[C@@H]1C2,99.131573
40,t103,OC12CC1C1CCC2C1,124.181034
41,t103,O[C@@]12CCC[C@@H]1C2,98.14358
42,t103,O=C1NCC2(O)CC12,113.115109
43,t103,OC12CCCCC1C2,112.170254
44,t103,O[C@@]12COC[C@@H]1C2,100.116336
45,t103,O[C@]12CCNCC1C2,113.158247
46,t103,O=C1C=CCC2(O)OC12,126.110652
47,t103,OC12CNCC[C@@H]1C2,113.158247
48,t103,O[C@]12CCCCC1C2,112.170254
49,t103,O[C@@]12CNCC1C2,99.131573
50,t103,OC12CCCC1C2,98.14358
51,t103,O=C1CC2CCC3C1C23O,138.16457
52,t103,O[C@]12CNCC[C@H]1C2,113.158247
53,t103,OC12CNCC1C2,99.131573
54,t103,OC12COCC1C2,100.116336
55,t103,OC12CCCC1C2,98.14358
56,t103,O[C@]12CCOC[C@H]1C2,114.14301
57,t103,OC12CCCCC1O2,114.14301
58,t103,O=C1CC2(O)OC2O1,116.07262800000001
59,t103,O[C@]12CN3CCC1C2C3,125.169027
60,t103,O[C@]12COC[C@H]1C2,100.116336
61,t103,O[C@]12CCC[C@H]1C2,98.14358
62,t103,O[C@]12CNC[C@H]1C2,99.131573
63,t103,O=C1OCC2(O)OC12,116.07262800000001
64,t103,OC12CCNCCC1C2,127.184921
65,t103,OC12CNCCC1C2,113.158247
66,t103,OC12CCCC[C@@H]1O2,114.14301
67,t103,OC12CCCCC1O2,114.14301
68,t103,OC12CCNCC1C2,113.158247
69,t103,OC12C3CCCC1C2CC3,138.207708
70,t103,OC12CCNC1C2,99.131573
71,t103,OC12CCCC1C2,98.14358
72,t103,OC12CCCC[C@H]1O2,114.14301
73,t103,OC12CCCCC1C2(F)F,148.1511665
74,t103,OC12CNCC1C2,99.131573
75,t103,OC12CCNCC1C2(F)F,149.1391595
76,t103,OC12CCCC1C2,98.14358
77,t103,OC12CCOC1O2,102.08909200000001
78,t103,O=C1NCC2(O)CC12,113.115109
79,t103,OC12CCCCC1C2,112.170254
80,t103,OC12CCC[C@H]1O2,100.116336
81,t103,C=C1CCC2(O)CC12,110.15436000000001
82,t103,O[C@@]12CNCC1C2,99.131573
83,t103,OC12CNCC1C2,99.131573
84,t103,OC12CC3CC1C2C3,110.15436
85,t103,O[C@]12CNCC1C2,99.131573
86,t103,OC12CN3CC1C2C3,111.142353
87,t103,OC12CNCC1(F)C2,117.12202925
88,t103,OC12CC3CC31C2,96.127686
89,t103,OC12CCOCC1C2,114.14301
90,t103,OC12CCNCC1C2,113.158247
91,t103,OC12CCCCC1O2,114.14301
92,t103,OC12CCCCC1C2,112.170254
93,t103,OC12CCCC1O2,100.116336
94,t103,OC12COCC1C2,100.116336
95,t103,OC12CCCC1C2,98.14358
96,t103,OC12CNCC1C2,99.131573
97,t103,OC12CCC1C2,84.116906
