,parameter_id,smiles,mw
0,t158,O=C1SSCC1C1CCCN1,189.30002700000006
1,t158,C1CC(C2CCSS2)CO1,176.301254
2,t158,O=C1SSCC1C1CCOC1,190.28479000000004
3,t158,C1CC(C2CSSC2)CO1,176.30125400000003
4,t158,c1nssc1=NC1CCOC1,188.27212600000004
5,t158,C1CSSC(C2CNC2)C1,175.316491
6,t158,S=c1sscc1C1CNC1,189.32352900000004
7,t158,C1CC(C2CNC2)SS1,161.28981700000003
8,t158,O=c1sscc1C1CNC1,173.25745900000004
9,t158,S=c1ssnc1C1CNC1,190.31152200000005
10,t158,C1NCC1C1CSSSC1,193.355317
11,t158,O=c1ssnc1C1CNC1,174.24545200000003
12,t158,C1NCC1C1CSSC1,161.28981700000003
13,t158,O=C1SSCC1C1CNC1,175.27335300000004
14,t158,C1CC(C2CNC2)CSS1,175.31649099999998
15,t158,c1nssc1=NC1CNC1,173.26068900000004
16,t158,C1SSCC1=NC1CNC1,174.28859000000003
17,t158,C1CCN(C2CSSC2)C1,175.31649100000004
18,t158,S=c1ssnc1N1CCCC1,204.33819600000007
19,t158,O=C1CCSSC(S)CN1,195.32807300000005
20,t158,CC1CNC(=O)CCSS1,177.289247
21,t158,NC1CNC(=O)CCSS1,178.27724
22,t158,O=C1CCSSC(O)CN1,179.26200300000002
23,t158,O=C1CCSSC(P)CN1,195.24428220000004
24,t158,O=c1ssnc1C1OCCO1,191.229645
25,t158,S=c1ssnc1C1OCCO1,207.29571500000003
26,t158,CC#CC#CCC1CCSS1,182.30748999999997
27,t158,CC#CC#CCC1CSSC1,182.30749000000003
28,t158,C1CCN(C2CSSC2)C1,175.31649100000004
29,t158,S=c1ssnc1N1CCCC1,204.33819600000007
30,t158,C1CC(C2CCSS2)CO1,176.301254
31,t158,O=C1SSCC1C1CCOC1,190.28479000000004
32,t158,C1CC(C2CSSC2)CO1,176.30125400000003
33,t158,c1nssc1=NC1CCOC1,188.27212600000004
34,t158,c1nssc1=NC1CCCO1,188.27212600000004
35,t158,C1CC(C2CCSS2)CO1,176.301254
36,t158,O=C1SSCC1C1CCOC1,190.28479000000004
37,t158,C1CC(C2CSSC2)CO1,176.30125400000003
38,t158,c1nssc1=NC1CCOC1,188.27212600000004
39,t158,c1nssc1=NC1CCCO1,188.27212600000004
40,t158,O=C1SSCC1C1NCCS1,207.33885300000003
41,t158,c1nssc1=NC1CCCO1,188.27212600000004
42,t158,c1nssc1=NC1CCNC1,187.28736300000006
43,t158,O=C1SSCC1C1CCNC1,189.30002700000006
44,t158,c1nssc1=NC1CCNC1,187.28736300000006
45,t158,O=C1SSCC1C1CCNC1,189.30002700000006
46,t158,O=C1SSCC1C1CCCN1,189.30002700000006
47,t158,c1nssc1=NC1CCNC1,187.28736300000006
48,t158,O=C1SSCC1C1CCNC1,189.30002700000006
49,t158,C1CN(C2CCSS2)CO1,177.28924700000002
50,t158,S=c1sscc1C1=CCC1,186.31964200000004
51,t158,C1=C(C2CSSC2)CC1,158.28593000000004
52,t158,c1nssc1=NC1CC1,158.24602200000004
53,t158,C1CC(C2CC2)SS1,146.27515
54,t158,C1=NC(C2CC2)SS1,145.247249
55,t158,O=c1nc(C2CC2)ss1,159.230785
56,t158,S=c1sscc1C1CC1,174.30886200000003
57,t158,S=c1ssnc1C1CC1,175.29685500000005
58,t158,S=c1nc(C2CC2)ss1,175.296855
59,t158,O=c1sscc1C1CC1,158.24279200000004
60,t158,C1CC(C2CC2)CSS1,160.301824
61,t158,Clc1nssc1=NC1CC1,192.69127500000005
62,t158,C1N=C(C2CC2)SS1,145.247249
63,t158,S=C1CC(C2CC2)SS1,176.32475599999998
64,t158,S=C1SSCCN1C1CC1,191.33942300000004
65,t158,C1CN(C2CC2)SSO1,163.262573
66,t158,O=c1ssnc1C1CC1,159.23078500000003
67,t158,C1CC1C1CSSSC1,178.34065000000004
68,t158,C1CSSC(C2CC2)C1,160.301824
69,t158,C1CC(C2CC2)SSS1,178.34064999999998
70,t158,C1CC1C1CSSC1,146.27515000000002
71,t158,C1SSCC1=NC1CC1,159.27392300000002
72,t158,S=C1CCN1C1CCSSS1,223.404923
73,t158,S=C1CCN1C1CCCSS1,205.36609699999997
74,t158,S=C1CCN1C1CSSC1,191.339423
75,t158,S=C1CCN1C1CCSSC1,205.36609700000002
76,t158,S=C1CCN1C1CCSS1,191.339423
77,t158,C1CSSC(C2CNC2)C1,175.316491
78,t158,S=c1sscc1C1CNC1,189.32352900000004
79,t158,C1CC(C2CNC2)SS1,161.28981700000003
80,t158,O=c1sscc1C1CNC1,173.25745900000004
81,t158,S=c1ssnc1C1CNC1,190.31152200000005
82,t158,C1NCC1C1CSSSC1,193.355317
83,t158,O=c1ssnc1C1CNC1,174.24545200000003
84,t158,C1NCC1C1CSSC1,161.28981700000003
85,t158,C1CC(C2CNC2)CSS1,175.31649099999998
86,t158,c1nssc1=NC1CNC1,173.26068900000004
87,t158,C1SSCC1=NC1CNC1,174.28859000000003
88,t158,c1nssc1=NC1CCC1,172.27269600000005
89,t158,O=c1sscc1C1CCC1,172.26946600000005
90,t158,S=c1sscc1C1CCC1,188.33553600000005
91,t158,S=c1ssnc1C1CCC1,189.32352900000006
92,t158,C1CC(C2CSSC2)C1,160.30182400000004
93,t158,C1CC(C2CCSS2)C1,160.301824
94,t158,O=c1ssnc1C1CCC1,173.25745900000004
95,t158,O=C1OCC1C1CCSS1,176.25811599999997
96,t158,O=C1OCC1C1CSSC1,176.25811600000003
97,t158,C1CCN(C2CSSC2)C1,175.31649100000004
98,t158,S=c1ssnc1N1CCCC1,204.33819600000007
99,t158,S=C1SSCCN1C1CCN1,206.35409000000004
100,t158,c1nssc1=NC1CCN1,173.26068900000004
101,t158,C1CC(C2CCSS2)N1,161.289817
102,t158,C1CC(C2CSSC2)N1,161.28981700000003
103,t158,S=c1ssnc1C1CCN1,190.31152200000005
