,parameter_id,smiles,mw
0,t88,O=S1(=O)N=CNC([C@@H]2CCCCO2)=N1,217.24682700000005
1,t88,O=S1(=O)N=CN([C@@H]2CCCCO2)C=N1,217.24682700000005
2,t88,O=S1(=O)N=CNC(C2C=Cc3ccccc3O2)=N1,263.2740530000001
3,t88,O=S1(=O)N=CN(C2C=Cc3ccccc3O2)C=N1,263.2740530000001
4,t88,O=S1(=O)N=C(N2CCC3(CCNCC3)CC2)CN1,272.3687600000001
5,t88,C1=NC(N2CCC3(CCNCC3)CC2)=N[SH]=N1,253.36867300000003
6,t88,O=S1(=O)N=CN(C2CCCc3ccccc3C2)C=N1,277.3438650000001
7,t88,O=S1(=O)N=CNC(C2CCCc3ccccc3C2)=N1,277.3438650000001
8,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)OC=C1,267.262703
9,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)N=CN1,267.265933
10,t88,O=C1c2cccn2CCN1C1=N[SH]=NC=N1,235.26707300000004
11,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)N=CC1,266.27794
12,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)NC1,254.26716000000002
13,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)N=CO1,268.250696
14,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)NCC1,268.293834
15,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)NC=C1,266.27794
16,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)C=C1,251.26327300000003
17,t88,O=C1c2cccn2CCN1N1C=NS(=O)(=O)N=C1,267.26593299999996
18,t88,O=C1c2cccn2CCN1C1=NS(=O)(=O)N=C1,252.25126600000002
19,t88,O=c1c2[nH]ccc2ccn1C1=N[SH]=NC=N1,233.25117900000004
20,t88,O=S1(=O)N=CN(c2cccc3c2CNC3)C=N1,250.2785100000001
21,t88,O=S1(=O)N=CNC(c2cccc3c2CNC3)=N1,250.2785100000001
22,t88,C1=NC(N2CCC3(CCNCC3)C2)=N[SH]=N1,239.34199900000002
23,t88,O=S1(=O)N=CC(N2CCC3(CCNCC3)C2)=N1,256.3261920000001
24,t88,O=S1(=O)C=CC(N2CCC3(CCNCC3)C2)=N1,255.3381990000001
25,t88,O=S1(=O)N=C(N2CCC3(CCNCC3)C2)CN1,258.3420860000001
26,t88,O=S1(=O)N=C(N2CCC3(CCNCC3)C2)C=CN1,270.3528660000001
27,t88,O=S1(=O)N=C(N2CCC3(CCNCC3)C2)CCN1,272.3687600000001
28,t88,O=S1(=O)N=CN([C@H]2CC=NN2)C=N1,201.20748900000004
29,t88,O=S1(=O)N=C([C@H]2CC=NN2)Nc2sccc21,256.30655600000006
30,t88,O=S1(=O)N=CNC([C@H]2CC=NN2)=N1,201.20748900000004
31,t88,O=S1(=O)N=C([C@H]2CC=NN2)Nc2ccsc21,256.30655600000006
32,t88,O=C1CN(C2=NS(=O)(=O)NC2)c2ncccc2N1,267.2659330000001
33,t88,O=C1CN(C2=N[SH]=NC=N2)c2ncccc2N1,248.26584600000007
34,t88,O=S1(=O)N=CNC(C2=CCNc3ccccc32)=N1,262.2892900000001
35,t88,O=S1(=O)N=CN(C2=CCNc3ccccc32)C=N1,262.2892900000001
36,t88,O=S1(=O)N=CNC([C@H]2C=CCCN2)=N1,214.24617000000006
37,t88,O=S1(=O)N=CN([C@H]2C=CCCN2)C=N1,214.24617000000006
38,t88,O=S1(=O)N=CNC(C2C[C@@H](F)CO2)=N1,221.21060925000003
39,t88,O=S1(=O)N=CN(C2C[C@@H](F)CO2)C=N1,221.21060925000003
40,t88,O=S1(=O)N=C2CCCN2C(C=C2CC=COC2)N1,269.32173500000005
41,t88,O=S1(=O)N=CNc2c(C=C3CC=COC3)cccc21,276.3127340000001
42,t88,O=S1(=O)N=CNC(C=C2CC=COC2)=N1,227.24171300000006
43,t88,O=S1(=O)N=CN(C=C2CC=COC2)C=N1,227.24171300000006
44,t88,O=S1(=O)N=C(C=C2CC=COC2)Nc2sccc21,282.34078000000005
45,t88,O=S1(=O)N=C(C=C2CC=COC2)Nc2ccsc21,282.34078000000005
46,t88,O=S1(=O)N=CNc2cc(C3CCCNC3)ccc21,265.3330850000001
47,t88,O=S1(=O)N=C(C2CCCNC2)Nc2cc(Cl)sc21,305.8063840000001
48,t88,O=S1(=O)N=CNc2c(C3CCCNC3)cccc21,265.3330850000001
49,t88,O=S1(=O)N=CNc2ccc(C3CCCNC3)cc21,265.3330850000001
50,t88,O=S1(=O)N=C2CCCCCN2C(C2CCCNC2)N1,286.3954340000001
51,t88,O=S1(=O)N=CN(C2CCCNC2)c2ccncc21,266.3210780000001
52,t88,O=S1(=O)CCN2C=CC=C(C3CCCNC3)C2=N1,267.3489790000001
53,t88,O=S1(=O)N=C2CCCN2C(C2CCCNC2)N1,258.34208600000005
54,t88,O=S1(=O)N=C(C2CCCNC2)Nc2sccc21,271.36113100000006
55,t88,O=S1(=O)CCN2C(C3CCCNC3)=CSC2=N1,273.37702500000006
56,t88,O=S1(=O)N=C(C2CCCNC2)Nc2ccccc21,265.3330850000001
57,t88,O=S1(=O)N=CN(C2CCCNC2)c2ccccc21,265.3330850000001
58,t88,O=S1(=O)N=C(C2CCCNC2)Nc2ccsc21,271.36113100000006
59,t88,O=S1(=O)CCN2C=C(C3CCCNC3)SC2=N1,273.37702500000006
60,t88,O=S1(=O)N=CN(C2CCCNC2)c2cccnc21,266.3210780000001
61,t88,O=S1(=O)N=CN(C2CCCNC2)c2sc(Cl)cc21,305.8063840000001
62,t88,O=S1(=O)N=C(C2CCCNC2)Nc2ncccc21,266.32107800000006
63,t88,O=S1(=O)N=C(C2CCCNC2)Nc2ccncc21,266.32107800000006
