,parameter_id,smiles,mw
0,b49,O=C1N=[S+]([O-])([Br+2]([O-])[O-])CCN1,245.05283500000002
1,b49,O=C1N=[S@](=O)([Br+2]([O-])[O-])c2ccccc21,278.08128800000003
2,b49,O=C1CCN=S(=O)([Br+2]([O-])[O-])O1,246.03759799999997
3,b49,O=c1[nH]oc2c1C[S+]([Br+2]([O-])[O-])CC2,269.094349
4,b49,O=C1N=[S@@](=O)([Br+2]([O-])[O-])c2ccccc21,278.08128800000003
5,b49,O=c1[nH][s+]([Br+2]([O-])[O-])c2ccccc12,263.08980500000007
6,b49,O=C1N=S(=O)([Br+2]([O-])[O-])c2ccccc21,278.08128800000003
7,b49,[O-][Br+2]([O-])[s+]1c2ccccc2c2ccccc21,296.16139600000014
8,b49,O=S1(=O)N=S([Br+2]([O-])[O-])c2ccncc21,299.124001
9,b49,[O-][Br+2]([O-])S1=NC=NC=N1,212.02607400000002
10,b49,[O-][Br+2]([O-])[S+]1CCc2oncc2C1,253.09491900000006
11,b49,CC#CS(=O)(=O)[Br+2]([O-])[O-],215.023501
12,b49,N#CN=[SH+]([O-])[Br+2]([O-])[O-],201.00005699999997
13,b49,O=S(=O)(C#Cc1ccccc1)[Br+2]([O-])[O-],277.09329500000007
14,b49,N=[SH+]([O-])[Br+2]([O-])[O-],175.990504
15,b49,[O-][SH3+][Br+2]([O-])[O-],162.991731
16,b49,[O-][Br+2]([O-])S1=CNc2ccccc21,248.09832200000008
17,b49,[O-][Br+2]([O-])[S+]=c1ccss1,246.147694
18,b49,[O-][Br+2]([O-])[S+]=c1sc2ccccc2s1,296.20670800000005
19,b49,N=[SH](=N)[Br+2]([O-])[O-],175.005741
20,b49,O=[SH]([O-])([O-])[Br+2]([O-])[O-],192.974697
21,b49,[O-][Br+2]([O-])S1=Nc2cc(Cl)ccc2C1,282.5435750000001
22,b49,O=C1CC[SH]([Br+2]([O-])[O-])CO1,231.066069
23,b49,N=[SH+]([O-])[Br+2]([O-])[O-],175.990504
24,b49,[O-][SH+](=S)[Br+2]([O-])[O-],193.041337
25,b49,C=[SH+]([O-])[Br+2]([O-])[O-],175.00251099999997
26,b49,[O-][Br+2]([O-])[S+]1CC=CCC1,212.08593600000006
27,b49,O=[SH2+][Br+2]([O-])[O-],161.98378399999999
28,b49,[O-][SH]([O-])[Br+2]([O-])[O-],176.97526699999997
29,b49,[O-][Br+2]([O-])S1=CCCC1,199.06720900000005
30,b49,O=S1([Br+2]([O-])[O-])=NCCCC1,230.08130600000004
31,b49,C#CS[Br+2]([O-])[O-],168.997967
32,b49,[O-][Br+2]([O-])[SH3],146.992301
33,b49,N#CN=[SH][Br+2]([O-])[O-],185.00062699999998
34,b49,O=S(=O)(F)[Br+2]([O-])[O-],194.96572325
35,b49,N=[SH][Br+2]([O-])[O-],159.991074
36,b49,O=S(=O)([S-])[Br+2]([O-])[O-],208.03282
37,b49,C#CS(=O)(=O)[Br+2]([O-])[O-],200.996827
38,b49,N=[SH](=N)[Br+2]([O-])[O-],175.005741
39,b49,[O-][Br+2]([O-])[SH]=S,177.04190699999998
40,b49,O=[SH](=S)[Br+2]([O-])[O-],193.041337
41,b49,[O-][Br+2]([O-])S1=CCc2ccccc21,247.1103290000001
42,b49,[O-][Br+2]([O-])S1=CC=CC=C1,209.06209500000006
43,b49,O=S(=O)(Cl)[Br+2]([O-])[O-],211.42051999999998
44,b49,N=[SH](=O)[Br+2]([O-])[O-],175.990504
45,b49,[H]C=[S+][Br+2]([O-])[O-],157.99513399999998
46,b49,[O-][Br+2]([O-])SC#Cc1ccccc1,245.0944350000001
47,b49,O=[SH](=O)[Br+2]([O-])[O-],176.97526699999997
48,b49,C=[SH](=O)[Br+2]([O-])[O-],175.00251099999997
49,b49,O=[SH][Br+2]([O-])[O-],160.97583699999998
50,b49,O=[SH3][Br+2]([O-])[O-],162.991731
51,b49,[O-][Br+2]([O-])[SH2-],145.984354
52,b49,CC#CS(=O)(=O)[Br+2]([O-])[O-],215.023501
53,b49,[O-][Br+2]([O-])[SH](=S)=S,209.10740699999997
54,b49,[O-][Br+2]([O-])S,144.976407
55,b49,[O-][Br+2]([O-])[SH2+],145.984354
56,b49,O=S(=O)(I)[Br+2]([O-])[O-],302.871793
57,b49,[O-][Br+2]([O-])SC#CS,201.063467
58,b49,[O-][Br+2]([O-])S(F)(F)(F)(F)F,238.96047624999997
59,b49,N#CN=[SH](=O)[Br+2]([O-])[O-],201.00005699999997
60,b49,[O-][SH2][Br+2]([O-])[O-],161.98378399999999
61,b49,[O-][Br+2]([O-])[S+]1CCNCC1,215.08982300000005
62,b49,[O-][Br+2]([O-])SI,270.872933
63,b49,O=S(=O)([O-])[Br+2]([O-])[O-],191.96675
64,b49,[O-][Br+2]([O-])SCl,179.42166
65,b49,O=S([O-])[Br+2]([O-])[O-],175.96731999999997
66,b49,[O-][Br+2]([O-])[S+]1CCCC1,200.07515600000005
67,b49,[O-][Br+2]([O-])[S+]1CCCCC1,214.10183000000006
68,b49,[O-][Br+2]([O-])[s+]1cccc1,196.04336800000004
69,b49,C=[SH][Br+2]([O-])[O-],159.00308099999998
70,b49,[O-][Br+2]([O-])S(F)(F)F,200.96366974999998
71,b49,CC#CS[Br+2]([O-])[O-],183.02464099999997
72,b49,N#CS[Br+2]([O-])[O-],169.98595999999998
73,b49,[O-][SH+][Br+2]([O-])[O-],160.97583699999998
74,b49,N=S(=O)([O-])[Br+2]([O-])[O-],190.981987
75,b49,C=[S+][Br+2]([O-])[O-],157.99513399999998
